schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	correctness	scripts/lib-quiet.sh:48-86	larch_quiet_init is not inert for the two new adopters	The plan tells run-step5-review.sh and run-step2-dispatch.sh to add larch_quiet_init while claiming no byte-shape change, but larch_quiet_init redirects ordinary stdout and stderr to a log by default. Usage, fail, and any existing printf or child output in those scripts can disappear from the caller-visible stream.	Revise the plan to either source lib-quiet.sh without larch_quiet_init for these adopters, guard init behind the breadcrumb-monitor env, or convert all intended visible output to larch_err/emit and add explicit regression validation for the new stdout/stderr contract.
1	in_scope	important	correctness	scripts/lib-quiet.sh:149-154	Done trap currently runs before the prior EXIT trap	The plan assumes appending after ci-wait.sh and collect-agent-results.sh traps yields writer or cleanup before the done sentinel, but larch_quiet__exit_combo writes LARCH_DONE_SENTINEL before evaling LARCH_QUIET_PREV_EXIT_TRAP. The foreground monitor can observe done and continue before ci-wait.sh writes its existing .done sidecar or before cleanup runs.	Add scripts/lib-quiet.sh to the updated-file list and change larch_quiet__exit_combo to run the captured prior EXIT trap before larch_quiet__exit_write_done while preserving the original exit code, or otherwise implement a helper that truly appends the done sentinel last.
1	in_scope	important	architecture	scripts/design-log-publish.sh:266-318; skills/implement/SKILL.md:1516-1582	Breadcrumbs batch has no publishing callsite	The plan adds larch-log.sh support for a breadcrumbs batch, but design-log-publish.sh only stages top-level files and render-cache, and the implement Step 7a/refresh log flush snippets do not call larch-log.sh write for breadcrumbs. The new batch can pass unit checks yet never appear under committed larch-logs.	Add explicit publisher updates for design and implement flows to call larch-log.sh write --batch breadcrumbs --input-dir "$TMPDIR/breadcrumbs" before the relevant commit/publish step, including no-directory and partial-failure handling.
1	in_scope	important	security	scripts/append-tool-failure.sh:76-83; scripts/larch-log.sh:229-252	Redactor-failure warning contract is underspecified	The plan requires per-file streaming-redactor failures to append a Warnings entry, but append-tool-failure.sh requires --log and --output-file and larch-log.sh currently has no --input-dir parent/issue-log resolution in its write parser. A literal implementation cannot satisfy Q4 reliably and may either abort under set -e or drop the audit trail.	Specify how larch-log.sh derives the session execution-issues.md path from --input-dir or a new explicit flag, capture redactor stderr/stdout to a temp output file, pass all required append-tool-failure.sh args, and continue even if warning append itself fails.
1	in_scope	nit	correctness	scripts/ci-wait.sh:247-256	ci-wait newline conversion conflicts with the edge-case decision	The ci-wait file section says line 248 should become emit_breadcrumb --category=progress, while the edge-case section later says to keep that bare newline on larch_errf unchanged. Implementers following the first instruction will violate the plan's own byte-shape preservation note.	Remove line 248 from the conversion list and state that the spot-check either exempts this cosmetic separator or verifies it remains the only intentional larch_errf progress-adjacent line.
1	in_scope	important	code-quality	scripts/test-lib-quiet.sh:67-82; scripts/lib-quiet.sh:180-186	The uncategorized-callsite spot-check cannot reach ZERO as written	The proposed grep scans scripts/ and skills/*/scripts/ and will still match lib-quiet.sh's function definition plus test helper strings and documentation snippets that are not migrated runtime callsites. The validation step will fail even after the intended migration, or push implementers toward unrelated test/doc churn.	Replace the spot-check with a runtime executable allowlist or add precise exclusions for lib-quiet.sh, tests, and .md files; if tests/examples should be updated, list those files explicitly in the plan and expected assertions.
1	out_of_scope	latent	correctness	scripts/test-breadcrumb-monitor.sh:1; scripts/test-breadcrumb-monitor-bash32.sh:1; scripts/test-redact-secrets.sh:1; scripts/test-larch-log.sh:1	[OUT_OF_SCOPE] Item 4 test harness scripts are deferred	Monitor latency, truncation, done-sentinel timing, symlink rejection, streaming PEM redaction, and committed-log secret exclusion remain without dedicated CI coverage in this core slice.	File the blocked-by-2790 follow-up for the two breadcrumb-monitor harnesses plus test-redact-secrets.sh and test-larch-log.sh extensions with the full case list from the plan.
1	out_of_scope	latent	code-quality	Makefile:1; docs/linting.md:1; agent-lint.toml:1	[OUT_OF_SCOPE] Item 7 Makefile, linting docs, and agent-lint plumbing are deferred	New or future breadcrumb harness/doc paths will not be wired into make lint or agent-lint allowlists until the follow-up lands.	File the blocked-by-2790 follow-up to add the test targets, shard registration, docs/linting.md rows, and agent-lint.toml allow-list entries.
1	out_of_scope	latent	security	SECURITY.md:1; docs/run-logs.md:1	[OUT_OF_SCOPE] Item 8 security and run-log documentation is deferred	Operators and downstream auditors will not yet have canonical docs for raw breadcrumb tmpdir exposure, streaming redaction, committed breadcrumbs, and residual sensitive-content risk.	File the blocked-by-2790 follow-up updating SECURITY.md and docs/run-logs.md with the breadcrumb stream redaction and committed breadcrumbs contracts.
1	out_of_scope	latent	risk-integration	.claude/skills/**/SKILL.md:1; .claude/rules/*.md:1	[OUT_OF_SCOPE] Item 9 expanded foreground-pattern rewrite is deferred	Stale foreground-banner or foreground-comment patterns outside the core rollout may continue to conflict with the new background plus breadcrumb-monitor contract.	File the blocked-by-2790 follow-up to rerun the static scans and rewrite remaining stale patterns across .claude/skills and .claude/rules.
