1	after `/larch:issue` succeeds but `gh` label apply fails, the design annotate path still writes the full `oos-issues-created.md` filing sentinel and returns non-zero. on the next `/design` run, `file_oos_prepare` skip-sentinel logic skips the whole step 5b pipeline, so `oos-correctness` is never re-applied and filed correctness oos issues can remain permanently untagged, violating the acceptance criterion that high-risk oos items receive a distinguishable priority marker at filing time.
1	`_working_batch()` deduplicates by normalized title before the priority bit is computed. if an earlier duplicate is non-correctness and a later duplicate carries `focus-area: correctness`, the later block is skipped and the retained filed issue can miss `oos-correctness` even though one source block was high-risk.
1	with default `oos_issues_per_run_cap=1`, multi-item filing usually produces an aggregate rollup whose surplus source bodies are embedded under a 4-space indent. line-start-only or top-level focus-area parsing then misses `focus-area: correctness` inside rolled content, so high-risk rollup issues can file without `oos-correctness` even though the edge cases require labeling that filed rollup issue.
1	the plan narrows triage to correctness-only, so regression-tagged (and other public high-risk) oos items are not covered. those deferrals would still file without the priority marker or backlog surfacing, missing scope classes named in the problem statement and acceptance criteria (`correctness / regression / security`).
2	`file_oos_prepare_main` can emit `file_design_oos_status=label-only-retry` and `next_action=label-only`, but `_step5b_next_action()` in `design_lifecycle.py` only maps `ready` and four skip statuses. `label-only-retry` becomes `unknown-oos-status`; `_step5b_emit_prepare_success()` treats upstream `next_action` mismatch as a repair stop. step 5b halts before annotate, so priority-label failure recovery never runs.
2	label-only retry deliberately skips `/larch:issue`, so `oos-issue.stdout.txt` is usually absent. `file_oos_annotate_main()` fails on empty stdout; `finalize-step5.md` only calls annotate when stdout is non-empty; `step5b_annotate_main()` never passes `--label-only`. even with prepare fixed, annotate cannot run and `oos-correctness` stays unapplied.
2	on priority-label provision or application failure, batch failure still invokes `_cleanup_created_issues()`, deleting every non-duplicate issue created in the batch. a label error on one high-risk item after earlier non-high-risk issues were filed rolls back unrelated oos issues and forces duplicate re-file on retry, beyond the stated fail-closed goal for correctness-tagged items.
2	`acceptedblock` is `@dataclass(frozen=true)`. the plan's `block.oos_priority |= item_priority` in `_working_batch` raises `frozeninstanceerror` when a later duplicate carries the high-risk signal.
2	python/larch/issue/oos_filer.py:656-717 [scope-reduction] priority label failure still fails and cleans up the entire batch.. scenario: plan failure modes say `gh label create` failure should fail correctness-tagged oos only, but `_run_issue_batch` returns `batchresult(filed, failures)` and triggers `_cleanup_created_issues` for all prior non-duplicate creates. one transient label error on a single high-risk item can delete already-filed non-high-risk oos issues and block the rest of the batch.
3	label-only retry artifacts (`.oos-priority-label-pending`, post-cap `oos-combined.md`, annotate failure status) live only under `$design_tmpdir`. `_sync_cross_session_cache` copies only `oos-issues-created.md` on annotate-complete; step 6 cleanup removes the tmpdir. after a finished design run or a new session, prepare restores cached sentinel and hits `skip-sentinel` with no pending marker or combined file, so `label-only-retry` never fires and high-risk oos issues can stay permanently without `oos-correctness`.
3	on label apply failure after successful `/larch:issue`, stdout is non-empty and `file_design_oos_status=annotate-label-failed`, but `step5b_annotate_main` still calls `_step5b_mark_complete` because `_step5b_annotate_sequencing_error` is false. step 5c can publish while high-risk oos issues lack `oos-correctness`, and cleanup removes same-session retry opportunity.
3	when a priority label step fails in a mixed batch after non-priority issues succeed, `_file()` returns immediately on `batch.failures` without writing sentinel or ndjson for surviving `batch.filed` rows. retry has no durable idempotency record and can re-file already-created non-priority issues, contradicting the mixed-batch preservation contract.
3	plan failure modes say `gh label create` should fail only priority-tagged items, yet label provisioning is described as a single pre-batch step inside `_run_issue_batch()`. a provision error can return `batchresult(filed, failures)` and block non-priority filing.
3	the plan wires priority labeling into `_run_issue_batch` but does not add an implement label-only retry. on `/implement` rerun, when blocks are empty and persisted sentinel evidence exists, `_file` returns the idempotent path without re-running batch filing or any `gh` label apply. a high-risk oos issue that filed successfully but lost label application stays unlabeled forever while step 9a.1 is skipped.
4	label-only retry lacks a pinned algorithm for mapping filed urls to post-cap combined blocks. normal annotate pairs post-cap `issue_n` stdout keys with `enumerate(oos-design-filing-order.txt)` positions, but label-only forbids that order file and only names `_priority_indices_from_sentinel(sentinel, combined)`. sentinel `oos_file_map` rows store pre-cap header ids while `oos-combined.md` is post-cap renumbered; after `issue_cap` rollup, using the middle field, `oos_n` digits, or url-only scans can label the wrong issue, skip a high-risk rollup url, or miss `oos-correctness` on a rolled-up block.
4	`step5b_annotate_main` calls `_step5b_mark_complete` whenever annotate rc≠0 and `oos-issue.stdout.txt` is non-empty. after priority labeling fails post-`/larch:issue`, stdout is usually non-empty, so step 5b can complete and step 5c can publish with unlabeled high-risk oos despite `annotate-label-failed` status.
4	`finalize-step5.md` still says non-zero annotate exits write `.completed/step-5b` when `oos-issue.stdout.txt` is non-empty. that conflicts with the planned `annotate-label-failed` contract (pending labels, no step 5b completion, block step 5c), so orchestrators following the old blanket rule can still advance.
4	the plan adds `render_high_risk_oos_backlog` and tests the helper, but acceptance requires `/analyze-issues` output to list open labeled high-risk oos before fate-adjusted scoring. `_build_analyze_report` is the sole composer for `run_main`/`main` output and currently jumps straight to `fate_adjusted_oos_scoring`.
4	durable retry sidecars name only pending marker and combined text. label-only annotate reads urls from `oos-issues-created.md`. after step 6 cleanup, a fresh `/design` run can restore pending/combined but not the filed url list or durable sentinel cache (`~/.cache/larch/design-oos-filed/<issue>.md`), so cross-session label-only retry cannot finish without re-filing or stalling.
4	plan prose limits cleanup to priority-tagged creates lacking verified labels, but `_cleanup_created_issues()` still deletes every non-duplicate entry in `filed`. a label failure path that reuses the existing helper rolls back already-filed non-priority issues, repeating the mixed-batch regression prior rounds flagged.
4	a rerun that still has new blocks to file can load persisted high-risk rows via `_split_persisted_matches()`, but the backfill hook never runs for them, so previously filed `oos-correctness` candidates can stay unlabeled while the run continues.
4	if `/larch:issue` reports `issues_failed>0` and label application also fails on a successful high-risk url, the plan keeps the old partial-failure behavior, which drops the complete sentinel and prevents the successful issue from entering the label-only retry flow.
4	normal annotate bullets list per-url `gh issue edit --add-label` before writing `oos-issues-created.md`. today sentinel is written only on full success; if labeling fails mid-loop, `annotate-label-failed` can return with no durable sentinel and `/larch:issue` may run again on retry.
4	a label-only failure after some non-priority creates looks the same as a hard create failure, so `_file()` can still clean up survivors or skip persisting them.
4	step 5b only appends a failure when stderr is non-empty, but the plan only emits `file_design_oos_status=annotate-label-failed`. a label failure can return non-zero without being recorded in `execution-issues.md`.
4	the plan gates label-only retry before in-session `skip-sentinel` and cross-session restore, but not before `skip-already-filed-sentinel`. when `oos-issue-sentinel` shows filed work and `oos-issues-created.md` is absent, prepare can skip the pipeline while durable `*.priority-pending` still exists, leaving high-risk issues unlabeled.
5	after step 6 cleanup, cross-session label-only retry restores sentinel, combined, and filing-order sidecars but not `oos-accepted-design.md`. `file_oos_annotate_main()` / `prepare` still hard-require accepted text and/or order files before the label-only branch runs, so high-risk issues cannot be relabeled without re-filing even though the plan and tests expect label-only retry to work from restored sidecars alone.
5	when priority labeling fails in-session (`annotate-label-failed`, non-zero rc, `issues_failed=0`), `finalize-step5.md` still treats generic non-zero annotate as "continue to step 5b.5". the lifecycle can return without writing `.completed/step-5b`, then `design-step3b-entry.sh` hard-fails on missing step-5b instead of re-running label-only annotate, even though `.oos-priority-label-pending` and `step5b_needs_annotate=true` are meant to allow same-session retry.
5	plan adds `_run_gh()`, `_ensure_oos_correctness_label()`, and `_apply_oos_correctness_label()` but never binds `repo` from design session env. label create/edit can target the wrong repository or fail when cwd is not the filing repo, unlike implement `oos_filer.py` which already threads `repo` through batch filing.
5	in `oos_filer.py`, the filed-url branch bypasses the priority merge. a later duplicate can be the only high-risk copy but is diverted into "already filed" before the retained block absorbs its priority bit, so the filed issue stays unlabeled.
5	the label-only priority map only handles equal-count and sole-rollup cases. with gaps in `issue_n` results after mixed `/larch:issue` partial failures, label-only retry can assign `oos-correctness` to the wrong issue or skip a survivor entirely.
