1	the plan replaces duplicated rc dispatch tables with short cross-references but does not require the repo’s **mandatory — read entire file** contract at every execution point where orchestrators branch on the settle wrapper rc. affected surfaces: `skills/design/skill.md` gate a and gate b trailer guards (411, 714), `skills/design/references/approval-gates.md` step 8, and `skills/design/references/discussion-rounds.md` round 2. without an explicit full-file read immediately before rc branching, long parent documents and abbreviated gate b wording (“preserve existing operator procedures”) can leave orchestrators routing from memory or partial context, reintroducing the rc drift the dedup is meant to prevent.
1	the planned `settle-rc-dispatch.md` prose may blur the settle wrapper process exit code with `postplan_rc=` stdout values. `design-step35-settle.sh` exits 1 on dedup-revision-needed while `postplan_rc=1` is unexpected and exits 3; documenting the wrong branch for rc 1 would mis-route orchestrators.
1	the planned `skills/design/references/settle-rc-dispatch.md` only specifies readability, **consumer**, and **contract** metadata. `scripts/test-references-headers.sh` (via `make lint`) requires anchored **when to load** for every `skills/*/references/*.md` file; implementing the plan as written can fail ci.
1	the planned gate b variant rc `10` row names allowlisted-key read plus **### plan command validator failure (shared)** but omits the re-enter-settle step present in current `approval-gates.md` step 8. a caller loading only the new snippet may stop after the prompt instead of retrying the settle wrapper.
2	the `discussion-rounds.md` updated section lists only a variant pointer (step 2) and omits step 1 `mandatory — read entire file` for `settle-rc-dispatch.md` immediately before branching on wrapper exit status. `approval-gates.md` and `test-design-structure.sh` both require that read-before-branch contract at every caller. an implementer following only the discussion-rounds subsection can add the pointer without the mandatory full-file read, fail the structure harness, or branch without loading the canonical rc table—leaving round 2 as a divergent copy of inline rc prose.
2	the `skill.md` updated section specifies only a variant pointer (numbered step 2) for replacing inline rc summaries at gate a (~411) and gate b (~714) optional-trailer guards, and omits the mandatory full-file read of `settle-rc-dispatch.md` immediately before branching on wrapper exit status. `approval-gates.md` step 8 and `test-design-structure.sh` require `mandatory — read entire file` at every execution site. an implementer following only the skill.md bullets may leave inline rc text or add pointers without the mandatory read, so orchestrators can branch on wrapper exit status from memory or stale inline text—recreating drift and mis-routing (e.g. gate a rc 0 continue vs return to gate a, gate b rc 10 without fix-and-retry re-enter settle).
2	per-file update steps in `plan.txt` for `discussion-rounds.md` and `skill.md` omit the call-site `mandatory — read entire file` for `settle-rc-dispatch.md` immediately before rc branching, while `approval-gates.md` and `test-design-structure.sh` both require it at every execution site. the testing strategy asserts all three callers carry the mandatory read immediately before the settle-wrapper branch directive; only the `approval-gates.md` subsection lists that step (items 1–2). the `discussion-rounds.md` and `skill.md` subsections say only to add a variant pointer (labeled item `2.`), so an implementer following those plan sections can add the pointer without the mandatory full-file read, fail `test-design-structure.sh`, and leave the round-1 finding_1 fix only partially applied at gate a / round 2 entry points.
3	the `discussion-rounds.md` per-file replacement steps still omit an explicit step 1 `mandatory — read entire file` before the variant-pointer step. `approval-gates.md` now lists numbered steps 1–2 with the exact `mandatory — read entire file` contract, but the `discussion-rounds.md` updated block lists only numbered step 2 and paraphrases “mandatory full-file read” on line 75. an implementer following only that subsection can add a cross-ref or paraphrase without the exact phrase `test-design-structure.sh` asserts at line 104, failing lint or leaving round 2 without the read-before-branch contract that `approval-gates.md` and the harness require.
3	the `skill.md` updated subsection enumerates only step 2 though it cites the `approval-gates` two-step contract. both optional-trailer guards may keep inline rc text or add a pointer without the mandatory read, leaving four dispatch copies and breaking the structure harness at gate a (~411) and gate b (~714).
4	the per-file update subsection for `skills/design/references/discussion-rounds.md` claims numbered steps 1–2 mirroring `approval-gates.md` step 8 but enumerates only step 2. an implementer following only that subsection can add a variant pointer without the exact step 1 `mandatory — read entire file` line that `scripts/test-design-structure.sh` requires, leaving inline rc prose or failing structure lint. the round-3 accepted fix remains incomplete.
4	the per-file update for `skills/design/skill.md` claims explicit step 1 at both gate a and gate b optional-trailer guards but lists only step 2 under each heading. an implementer can ship pointer-only edits at ~411 and ~714, preserving four-way rc drift and breaking harness mandatory-read-before-branch assertions. the round-3 accepted fix remains incomplete.
5	the per-file `### updated: discussion-rounds.md` subsection claims numbered steps 1–2 mirroring `approval-gates.md` step 8 but enumerates only step 2 (variant pointer). round-4 accepted fix remains incomplete. an implementer following only that subsection can add a variant pointer without the exact step 1 `mandatory — read entire file` line that `scripts/test-design-structure.sh` will assert (plan lines 106–108, 120). inline branch-on-wrapper-rc prose may remain or structure lint fails; four-way rc drift persists.
5	the per-file `### updated: skills/design/skill.md` subsection claims explicit numbered step 1 at both optional-trailer guards (step 1e gate a ~411, step 3.5 gate b ~714) but lists only step 2 under each. round-4 accepted fix remains incomplete; plan text at line 79 contradicts lines 81–85. an implementer following only the skill.md bullets can ship pointer-only edits at both guards while inline branch-on-wrapper-rc enumeration survives, breaking harness mandatory-read-before-branch assertions (plan lines 107–108, 130) and preserving four-way rc drift.
