finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Codex-Generic	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_2	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Innovation, Cursor-Requirements	neutral	NO	partially-true	minor	good	false	Claude	NO	partially-true	nit	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_4	Cursor-Pragmatic	rejected	NO	false-positive	major	adequate	true	Claude	NO	false-positive	nit	weak	false	Codex	NO	partially-true	major	good	false	Cursor	important
FINDING_5	Codex-Generic	accepted	NO	partially-true	major	adequate	true	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Cursor-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Cursor-Requirements	neutral	NO	partially-true	major	adequate	false	Claude	YES	true	minor	good	false	Codex	NO	true	major	excellent	false	Cursor	important
FINDING_8	Codex-Generic	neutral	NO	partially-true	major	adequate	false	Claude	YES	true	minor	good	false	Codex	NO	true	major	excellent	false	Cursor	important
OOS_1	Cursor-Arch	neutral	YES	true	major	good	false	Claude	NO	true	minor	no-fix	false	Codex	NO	true	minor	adequate	false	Cursor	important
OOS_2	Cursor-Arch	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	true		adequate	true	Cursor	latent
OOS_3	Cursor-Innovation	neutral	YES	true	major	good	false	Claude	NO	true	minor	no-fix	false	Codex	NO	true	minor	adequate	false	Cursor	important
OOS_4	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	nit
OOS_5	Cursor-Pragmatic	neutral	YES	true	major	good	false	Claude	NO	true	minor	no-fix	false	Codex	NO	true	minor	adequate	false	Cursor	important
OOS_6	Cursor-Pragmatic	rejected	NO	true	nit	good	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	true	nit	good	false	Cursor	nit
OOS_7	Cursor-Requirements	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true		adequate	true	Codex	NO	true		adequate	true	Cursor	latent
