finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch	rejected	NO	partially-true	nit	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_2	Cursor-Innovation, Cursor-Pragmatic, Cursor-dyn-Contract Parity	accepted	NO	partially-true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_3	Cursor-Innovation	neutral	NO	false-positive	major	excellent	false	codex-validity	NO	partially-true	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	oos
FINDING_4	Codex-Pragmatic	rejected	NO	partially-true	nit	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_5	Cursor-Pragmatic	rejected	NO	false-positive	major	excellent	false	codex-validity	NO	true	major	good	false	codex-plan-fidelity	NO	false-positive	major	adequate	false	codex-pragmatism	major	in_scope
FINDING_6	Cursor-dyn-Contract Parity	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_7	Cursor-dyn-Contract Parity	rejected	NO	false-positive	major	excellent	false	codex-validity	NO	true	major	good	false	codex-plan-fidelity	NO	false-positive	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_8	Cursor-dyn-Contract Parity	accepted	NO	partially-true	major	good	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_9	Cursor-dyn-Contract Parity	rejected	NO	false-positive	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	minor	in_scope
OOS_1	Cursor-Innovation	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	minor	oos
OOS_2	Cursor-Innovation	neutral	YES	true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	minor	oos
OOS_3	Cursor-dyn-Contract Parity	rejected	NO	true	minor	good	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	minor	oos
