finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch	accepted	YES	true	nit	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_2	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_3	Cursor-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_4	Codex-Edge	accepted	YES	partially-true	major	adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_5	Codex-Edge	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_6	Cursor-Innovation	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_7	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_8	Codex-Innovation	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	EXONERATE	true	minor	good	false	Cursor
FINDING_9	Codex-Innovation	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_10	Cursor-Pragmatic	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_11	Codex-Pragmatic	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_12	Cursor-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	excellent	false	Cursor
FINDING_13	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_14	Codex-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_15	Cursor-dyn-fixture-interface	accepted	YES	true	major	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_16	Codex-dyn-fixture-interface	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	EXONERATE	true	major	excellent	false	Cursor
FINDING_17	Codex-dyn-fixture-interface	exonerated	YES	true	minor	adequate	false	Claude	EXONERATE	true	nit	adequate	false	Codex	EXONERATE	true	nit	adequate	false	Cursor
