1	`_load_manifest_observations` raises `typeerror` when `oos_observations` is not an array (or the manifest is not an object), but `materialize_manifest_main` only catches `(valueerror, runtimeerror, oserror)`. a pytest or cli call on the invalid-type path can traceback instead of returning exit `1`, breaking shell parity for count-only fail-closed behavior. the plan gates adding `typeerror` on pytest discovery rather than making it mandatory.
1	the retired shell sanitizer redacts `fc*`, `fd*`, and `fe80:` internal url forms as `<internal-url>`, but `_internal_url_re` in `python/file_oos.py` covers only ipv4/private hostnames. after the shell helper is retired, manifest oos text containing urls such as `http://fc00::1/admin`, `http://fd12::1/path`, or `http://fe80::1/path` can be written to public oos files unredacted, failing the redaction-parity acceptance gate.
1	`_security_audit_has_title` tests whether `### security oos: {title}` appears anywhere in the audit file via substring (`in`), not as a complete heading line. a prior heading such as `### security oos: token leak followup` can cause a later distinct observation titled `token leak` to be treated as already present and dropped from both public oos and `security-oos-observations.md`.
1	`_load_manifest_observations` coerces non-dict array items to `{}` instead of failing. the shell full pass failed when indexing a scalar item, but the python port turns invalid entries into empty objects and can write an invented "untitled external implementer oos" block, silently corrupting the public oos artifact instead of failing closed.
1	`materialize_manifest_oos` raises `typeerror` for non-array `oos_observations`. today's subprocess path runs two cli invocations, so both fail and dispatch maps to `manifest-oos-materialization-failed`. a bare in-process call can let `typeerror` escape step 2 dispatch or skip the second (full) pass after a count-only failure. the plan only conditionally adds `typeerror` to `materialize_manifest_main`, not to `_materialize_oos`.
1	`_sanitize_public_text` wraps `redact(text)` in `contextlib.suppress(exception)`, so a redactor failure is swallowed and materialization continues with only local pii regexes. the shell path ran under `set -euo pipefail`, so a `redact secrets` failure stopped materialization. if the primary secrets redactor raises, token-shaped secrets can be written to public oos files; the plan covers missing plugin-root behavior and materialization exceptions outside the sanitizer but not this fail-open path.
2	the plan adds fail-closed `typeerror` for non-object manifest items, but step 9a.1's `oos_filer` materialization wrapper at `python/oos_filer.py:752-755` catches only `oserror`, `runtimeerror`, and `valueerror`. after item-shape validation raises `typeerror`, it propagates uncaught and can abort `python3 python/cli.py oos file` with a traceback instead of the existing warn-and-continue contract used for other materialization failures.
2	fail-closed item-shape validation in the shared `_load_manifest_observations()` loader conflicts with count-only semantics. shell `jq` length counts scalar array elements (e.g. `[{"title":"x"},"bad"]` → `1` on count-only) without failing per-item shape checks. validating observation dict shape in the shared loader on every call would make count-only fail on malformed items and can change `_oos_materialize_should_bail` when `count_rc != 0`, breaking parity with the current count-only path.
2	after in-process cutover, `materialize_manifest_oos(..., count_only=true)` returns `int`. assigning that int directly to `count_str` makes `count_str.isdigit()` raise `attributeerror` outside the planned exception handler and can abort step 2 dispatch.
2	`_materialize_oos` only calls `_oos_materialize_should_bail` inside `if result.returncode != 0`. if the refactor drops `completedprocess` but leaves that guard, count-only failures or caught full-pass exceptions mapped to `count_rc` / `materialize_failed` via try/except may never reach the bail gate even when manifest oos may be lost.
3	the plan moves `_oos_materialize_should_bail(...)` to run once after both in-process passes while preserving the helper’s current body. today `_oos_materialize_should_bail` returns true on `count_str.isdigit() and int(count_str) > 0` without checking `materialize_failed`, and that branch is only reached when the full materialization pass already failed (`result.returncode != 0`). if the helper is evaluated unconditionally after both passes, a successful two-pass run (`count_rc=0`, `count_str` a positive integer, `materialize_failed=false`) with manifest `oos_observations` would still hit the `count_str > 0` branch and return `manifest-oos-materialization-failed`, aborting step 2 on the common external-implementer `status=complete` happy path instead of returning an empty bail reason.
4	in the planned in-process `_materialize_oos` dual-pass flow, `count_str`, `count_rc`, and `materialize_failed` are only set inside per-pass try/except blocks. if the count-only pass raises before assignment, the post-pass-two `_oos_materialize_should_bail(...)` call can hit a **nameerror** and abort step 2 dispatch instead of returning `manifest-oos-materialization-failed`.
