finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Codex-Arch	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_4	Codex-Arch	exonerated	EXONERATE	true	minor	adequate	false	Claude	EXONERATE	true	minor	adequate	false	Codex	EXONERATE	partially-true	minor	good	false	Cursor
FINDING_5	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_6	Cursor-Edge	exonerated	EXONERATE	partially-true	minor	adequate	false	Claude	EXONERATE	partially-true	minor	weak	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_7	Codex-Edge, Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_8	Codex-Edge	accepted	YES	true	major	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_9	Codex-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_10	Codex-Edge	exonerated	EXONERATE	true	minor	adequate	false	Claude	EXONERATE	true	minor	adequate	false	Codex	EXONERATE	partially-true	minor	good	false	Cursor
FINDING_11	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_12	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_13	Codex-Innovation	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_14	Codex-Innovation	exonerated	EXONERATE	true	minor	adequate	false	Claude	EXONERATE	true	minor	adequate	false	Codex	EXONERATE	partially-true	minor	good	false	Cursor
FINDING_15	Cursor-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_16	Codex-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_17	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_18	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_19	Cursor-Requirements	accepted	YES	true	major	good	true	Claude	YES	true	major	adequate	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_20	Cursor-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_21	Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_22	Cursor-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_23	Cursor-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	partially-true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_24	Cursor-Requirements	accepted	YES	true	nit	adequate	false	Claude	YES	true	nit	adequate	false	Codex	YES	true	nit	good	false	Cursor
FINDING_25	Cursor-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	minor	adequate	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_26	Cursor-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	nit	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_27	Cursor-Requirements	accepted	YES	true	nit	adequate	false	Claude	YES	true	nit	good	false	Codex	YES	true	nit	excellent	false	Cursor
FINDING_28	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_29	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_30	Codex-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_31	Cursor-dyn-makefile-harness-wiring	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
