finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-Edge, Codex-Edge, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Cursor-dyn-flag-grammar-parity, Codex-dyn-flag-grammar-parity, Cursor-dyn-containment-asymmetry, Codex-dyn-containment-asymmetry	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor
FINDING_2	Cursor-Arch, Codex-Arch, Cursor-Edge, Codex-Edge, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Cursor-dyn-harness-evidence, Codex-dyn-harness-evidence, Cursor-dyn-flag-grammar-parity, Codex-dyn-flag-grammar-parity, Cursor-dyn-containment-asymmetry, Codex-dyn-containment-asymmetry	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_3	Cursor-Arch, Codex-Arch, Cursor-Edge, Codex-Edge, Cursor-dyn-harness-evidence, Codex-dyn-harness-evidence, Codex-Innovation, Cursor-Requirements, Codex-Requirements, Cursor-Pragmatic, Codex-Pragmatic, Cursor-dyn-flag-grammar-parity, Codex-dyn-flag-grammar-parity, Cursor-dyn-containment-asymmetry, Codex-dyn-containment-asymmetry	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_4	Cursor-Arch, Codex-Arch, Cursor-Edge, Codex-Edge, Cursor-Innovation	accepted	EXONERATE	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_5	Cursor-Edge, Codex-Edge, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements	accepted	EXONERATE	uncertain	major	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_6	Cursor-Edge, Codex-Edge, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Cursor-Innovation, Cursor-dyn-harness-evidence, Codex-dyn-harness-evidence, Cursor-dyn-flag-grammar-parity, Codex-dyn-flag-grammar-parity	accepted	YES	true	nit	excellent	false	Claude	YES	true	nit	good	false	Codex	YES	true	nit	good	false	Cursor
FINDING_7	Cursor-Innovation	exonerated	EXONERATE	false-positive	minor	weak	false	Claude	NO	false-positive	nit	weak	false	Codex	EXONERATE	false-positive	minor	adequate	false	Cursor
FINDING_8	Cursor-Innovation	accepted	YES	true	major	excellent	false	Claude	YES	true	major	weak	false	Codex	YES	true	major	good	false	Cursor
FINDING_9	Cursor-Innovation	exonerated	EXONERATE	true	nit	good	false	Claude	EXONERATE	true	minor	good	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_10	Cursor-Innovation	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	minor	adequate	false	Cursor
FINDING_11	Cursor-Innovation	exonerated	EXONERATE	true	nit	weak	false	Claude	EXONERATE	partially-true	minor	weak	false	Codex	EXONERATE	true	nit	weak	false	Cursor
FINDING_12	Codex-Innovation, Cursor-dyn-harness-evidence, Codex-dyn-harness-evidence	accepted	YES	true	major	excellent	false	Claude	YES	partially-true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_13	Cursor-Requirements, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_14	Cursor-dyn-harness-evidence, Codex-dyn-harness-evidence	accepted	YES	partially-true	major	good	true	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor
FINDING_15	Cursor-dyn-harness-evidence, Codex-dyn-harness-evidence	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
