finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|cursor-specialist-testing|cursor-specialist-plan-fidelity-forced	neutral	NO	false-positive	nit	weak	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	oos
FINDING_2	cursor-specialist-correctness|dyn-dyn-model-routing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness|cursor-specialist-edge-cases|codex-specialist-edge-cases	neutral	YES	true	minor	good	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	in_scope
FINDING_4	cursor-specialist-correctness|cursor-specialist-edge-cases|codex-specialist-correctness|codex-specialist-edge-cases|cursor-specialist-plan-fidelity-forced|dyn-dyn-model-routing	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	oos
FINDING_5	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-plan-fidelity-forced|dyn-dyn-model-routing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	oos
FINDING_6	cursor-specialist-testing|codex-specialist-testing|cursor-specialist-plan-fidelity-forced|dyn-dyn-model-routing	neutral	NO	false-positive	nit	weak	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	oos
FINDING_7	codex-specialist-correctness|codex-specialist-edge-cases	accepted	YES	true	minor	good	false	codex-validity	NO	uncertain	minor	adequate	true	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_8	codex-specialist-correctness|codex-specialist-edge-cases	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_9	cursor-specialist-edge-cases|dyn-dyn-model-routing	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	true	codex-pragmatism	in_scope
FINDING_10	cursor-specialist-testing|codex-specialist-testing|cursor-specialist-plan-fidelity-forced	accepted	YES	true	major	good	false	codex-validity	NO	false-positive	minor	weak	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_11	cursor-specialist-correctness	rejected	NO	true	minor	weak	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	oos
FINDING_12	cursor-specialist-correctness	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	true	nit	adequate	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	oos
FINDING_13	cursor-specialist-correctness	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	partially-true	nit	weak	true	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	oos
FINDING_14	cursor-specialist-edge-cases	rejected	NO	true	nit	weak	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	oos
FINDING_15	cursor-specialist-edge-cases	neutral	YES	true	minor	good	false	codex-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	oos
FINDING_16	cursor-specialist-edge-cases	rejected	NO	true	nit	weak	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	oos
