finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch	accepted	YES	partially-true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_2	Codex-Arch	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_4	Cursor-Edge	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_5	Codex-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_6	Cursor-Innovation	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_7	Codex-Innovation	accepted	YES	true	major	excellent	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	adequate	false	Cursor
FINDING_8	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	adequate	false	Codex	EXONERATE	true	minor	weak	false	Cursor
FINDING_9	Codex-Innovation	exonerated	EXONERATE	partially-true	major	adequate	true	Claude	EXONERATE	partially-true	nit	weak	false	Codex	EXONERATE	partially-true	nit	weak	true	Cursor
FINDING_10	Cursor-Requirements	accepted	YES	true	blocker	excellent	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor
FINDING_11	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_12	Cursor-dyn-anchor-provenance	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_13	Codex-dyn-anchor-provenance	accepted	YES	partially-true	major	good	true	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_14	Cursor-dyn-marker-contract	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor
FINDING_15	Codex-dyn-marker-contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_16	Codex-dyn-marker-contract	exonerated	EXONERATE	true	major	adequate	false	Claude	EXONERATE	true	minor	good	false	Codex	EXONERATE	true	minor	good	false	Cursor
FINDING_17	Cursor-dyn-env-handoff	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_18	Codex-dyn-env-handoff	accepted	EXONERATE	partially-true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_19	Codex-dyn-env-handoff	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	excellent	false	Cursor
