finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch	rejected	NO	false-positive	minor	weak	false	Claude	NO	true	minor	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_2	Cursor-Arch	neutral	NO	uncertain	minor	adequate	true	Claude	YES	true	major	excellent	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_3	Codex-Arch, Codex-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	major	excellent	false	Codex	NO	true	major	good	false	Cursor	important
FINDING_4	Cursor-Innovation	neutral	YES	true	major	good	false	Claude	NO	false-positive	major	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_5	Codex-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Codex-dyn-ledger-schema	neutral	NO	false-positive	minor	adequate	false	Claude	YES	true	major	excellent	false	Codex	NO	uncertain	major	good	true	Cursor	important
FINDING_7	Codex-dyn-scope-control	neutral	YES	true	major	good	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_8	Codex-Pragmatic	neutral	NO	partially-true	minor	good	false	Claude	YES	true	major	excellent	false	Codex	NO	true	major	good	false	Cursor	important
FINDING_9	Cursor-dyn-scope-control	neutral	YES	true	major	good	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	minor	excellent	false	Cursor	important
FINDING_10	Codex-dyn-scope-control	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	NO	partially-true	minor	weak	false	Cursor	important
OOS_1	Cursor-Arch	neutral	NO	true	nit	adequate	false	Claude	YES	true	minor	adequate	false	Codex	NO	true		adequate	true	Cursor	latent
OOS_2	Cursor-Arch	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	true		good	true	Cursor	latent
