finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true	minor	good	false	cursor-validity	NO	partially-true	minor	good	false	cursor-plan-fidelity	NO	partially-true	minor	good	false	cursor-pragmatism	in_scope
FINDING_2	cursor-specialist-testing-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_3	cursor-specialist-testing-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_4	cursor-specialist-testing-output.txt	rejected	NO	true		good	true	cursor-validity	NO	partially-true	nit	adequate	false	cursor-plan-fidelity	NO	true	minor	good	false	cursor-pragmatism	in_scope
FINDING_5	cursor-specialist-testing-output.txt	accepted	NO	true	nit	adequate	false	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	YES	true	minor	good	false	cursor-pragmatism	oos
FINDING_6	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_7	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	partially-true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_8	codex-generic-output.txt	neutral	NO	true	major	excellent	false	cursor-validity	NO	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_9	codex-generic-output.txt	neutral	YES	true	major	excellent	false	cursor-validity	NO	true	minor	good	false	cursor-plan-fidelity	NO	true	minor	good	false	cursor-pragmatism	in_scope
FINDING_10	dyn-dyn-postplan-purity-output.txt	rejected	NO	partially-true	minor	adequate	false	cursor-validity	NO	partially-true	minor	adequate	false	cursor-plan-fidelity	NO	partially-true	minor	adequate	false	cursor-pragmatism	in_scope
FINDING_11	dyn-dyn-postplan-purity-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	true	minor	good	false	cursor-plan-fidelity	NO	true	minor	good	false	cursor-pragmatism	in_scope
FINDING_12	dyn-dyn-postplan-purity-output.txt	rejected	NO	true		no-fix	true	cursor-validity	NO	partially-true		no-fix	true	cursor-plan-fidelity	NO	true	minor	no-fix	false	cursor-pragmatism	oos
FINDING_13	dyn-dyn-postplan-purity-output.txt	neutral	NO	true		adequate	true	cursor-validity	NO	true		adequate	true	cursor-plan-fidelity	YES	true	minor	good	false	cursor-pragmatism	oos
