finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt	accepted	YES	true	major	good	false	YES	true	minor	adequate	false	NO	true	minor	good	false
FINDING_10	dyn-step5-contract-output.txt	rejected	NO	partially-true	major	adequate	true	NO	true	minor	adequate	false	NO	true	minor	good	false
FINDING_11	dyn-migration-surface-output.txt	accepted	YES	true	major	good	false	YES	true	minor	good	false	NO	true	minor	good	false
FINDING_12	dyn-migration-surface-output.txt	neutral	YES	true	minor	good	false	NO	true	nit	adequate	false	NO	true	minor	good	false
FINDING_13	dyn-coder-dispatch-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	NO	true	minor	good	false
FINDING_14	dyn-coder-dispatch-output.txt	rejected	NO	true	minor	adequate	false	NO	true	minor	good	false	NO	true	nit	adequate	false
FINDING_2	cursor-specialist-edge-cases-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_3	cursor-specialist-edge-cases-output.txt	neutral	YES	true	major	good	false	NO	partially-true	minor	adequate	false	NO	true	minor	adequate	false
FINDING_4	cursor-specialist-edge-cases-output.txt	rejected	NO	true	minor	adequate	false	NO	true	major	adequate	false	NO	true	nit	adequate	false
FINDING_5	cursor-specialist-edge-cases-output.txt|dyn-migration-surface-output.txt|dyn-coder-dispatch-output.txt	accepted	YES	true	major	good	false	YES	true	minor	good	false	NO	true	minor	good	false
FINDING_6	cursor-specialist-testing-output.txt	accepted	YES	true	major	good	false	YES	true	minor	good	false	YES	true	major	excellent	false
FINDING_7	codex-generic-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_8	codex-generic-output.txt	accepted	YES	true	major	good	false	YES	true	minor	good	false	YES	true	major	excellent	false
FINDING_9	dyn-step5-contract-output.txt	accepted	YES	true	blocker	excellent	false	NO	partially-true	minor	adequate	false	YES	true	major	excellent	false
OOS_1	dyn-step5-contract-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_2	dyn-step5-contract-output.txt	rejected	NO	partially-true	nit	adequate	false	NO	true	nit	adequate	false	NO	true	nit	adequate	false
OOS_3	dyn-migration-surface-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_4	dyn-migration-surface-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_5	dyn-migration-surface-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_6	dyn-coder-dispatch-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_7	dyn-coder-dispatch-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_8	dyn-coder-dispatch-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_9	dyn-coder-dispatch-output.txt	neutral	NO	partially-true	nit	adequate	false	YES	true	minor	adequate	false	NO	true	minor	adequate	false
