finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_2	Cursor-Arch	rejected	NO	true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important	in_scope
FINDING_3	Codex-Arch	neutral	NO	false-positive	nit	weak	false	Claude	YES	true	major	good	false	Codex	NO	false-positive	minor	adequate	false	Cursor	blocking	oos
FINDING_4	Cursor-Innovation, Cursor-Requirements, Codex-Generic, Cursor-dyn-Lint Reachability Auditor	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking	in_scope
FINDING_5	Cursor-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor	important	in_scope
FINDING_6	Cursor-Pragmatic, Cursor-Requirements, Codex-dyn-Lint Reachability Auditor	neutral	NO	partially-true	uncertain	adequate	true	Claude	YES	partially-true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	blocking	oos
FINDING_7	Codex-Pragmatic	rejected	NO	true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	good	false	Cursor	important	in_scope
FINDING_8	Cursor-Requirements	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_9	Codex-dyn-Lint Reachability Auditor	accepted	NO	uncertain	uncertain	adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking	in_scope
FINDING_10	Codex-Arch, Codex-Requirements, Cursor-dyn-Lint Reachability Auditor, Codex-dyn-Lint Reachability Auditor	accepted	NO	partially-true	uncertain	adequate	true	Claude	YES	partially-true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking	in_scope
FINDING_11	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	good	false	Cursor	important	in_scope
OOS_1	Cursor-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	NO	true	minor	adequate	false	Cursor	latent	oos
OOS_2	Cursor-Innovation	rejected	NO	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	latent	oos
