finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|codex-specialist-edge-cases|cursor-specialist-testing|cursor-specialist-plan-fidelity-auto	neutral	NO	false-positive	major	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	oos
FINDING_2	codex-specialist-correctness|dyn-dyn-postmerge-retry	rejected	NO	false-positive	major	good	false	codex-validity	NO	false-positive	minor	no-fix	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness|dyn-dyn-postmerge-retry	rejected	NO	false-positive	major	good	false	codex-validity	NO	false-positive	minor	no-fix	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_4	dyn-dyn-postmerge-retry	neutral	NO	false-positive	major	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_5	cursor-specialist-testing	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-testing|codex-specialist-testing	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	in_scope
FINDING_7	cursor-specialist-correctness	rejected	NO	true	minor	adequate	false	codex-validity	NO	false-positive	minor	no-fix	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	oos
FINDING_8	dyn-dyn-postmerge-retry	accepted	NO	true	minor	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
FINDING_9	dyn-dyn-postmerge-retry	rejected	NO	true	minor	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	oos
FINDING_10	dyn-dyn-postmerge-retry	neutral	NO	true	minor	adequate	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
