schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	architecture	skills/design/SKILL.md:186-210	Resume sub-step 0b.6 does not skip clarify already-planned tier or run-params substeps	LOAD_OK=true restores snapshot then 0b.3-6 overwrite run-params.json or re-prompt canceling resume	When LOAD_OK=true after 0b.6 skip 0b.3-6 jump to STEP and refresh write-design-current-env from restored KV only
1	in_scope	important	correctness	scripts/design-pause-load.sh:1-1	Proposed fetch uses git archive --remote against GitHub	Normal github.com clones cannot upload-archive resume always errors snapshot-not-found	Use git fetch then git checkout or git show ref path into DESIGN_TMPDIR per existing repo patterns
1	in_scope	important	correctness	scripts/design-pause-load.sh:1-1	tar -x into DESIGN_TMPDIR preserves larch-logs/design/RUN_ID prefix	Restored tree lacks top-level run-params.json and step sentinels orchestrator expects	After fetch copy or strip-components=3 from archive tree into DESIGN_TMPDIR root
1	in_scope	important	architecture	scripts/design-pause-load.sh:1-1	Missing --design-tmpdir and --repo in load contract	SKILL passes only --issue load cannot target fresh Step 0a tmpdir	Document and implement --design-tmpdir required optional --repo mirror design-pause-save
1	in_scope	important	correctness	scripts/design-log-publish.sh:441-443	Empty porcelain early exit skips pause manifest metadata	Repeat pause with no file changes returns success without paused=true in manifest	On --reason pause still jq-set manifest.paused even when porcelain empty
1	in_scope	important	code-quality	scripts/design-pause-save.sh:1-1	PAUSE_OK stdout contract in failure modes absent from NEW script spec	Orchestrator cannot surface marker-write-failed after exec	Align design-pause-save.md with PAUSE_OK ERROR KV lines matching failure modes section
1	in_scope	latent	correctness	scripts/design-pause-save.sh:28-28	Lexicographically-smallest step wording conflicts with registry-order intent	Wrong STEP recorded at pause boundary skews resume routing	Walk step-name-registry.tsv in file order pick first missing step-id sentinel
1	in_scope	nit	architecture	skills/design/scripts/step-name-registry.tsv:1-17	Step 0c in SKILL.md has no registry row	0c omitted from pause STEP vocabulary and breadcrumbs	Add explicit 0c row plan currently leaves conditional
1	out_of_scope	nit	security	SECURITY.md:51-51	No trust note for pause-requested issue flag files	Same-UID cache tampering undocumented for new marker	Document alongside current-design-env trust paragraph
1	out_of_scope	nit	architecture	docs/issue-anchored-plan.md:49-71	larch:design-pause not in LIVE wire-format doc	Implement and operators lack normative marker rules	Add design-pause block section parallel to larch:plan
