finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Codex-Pragmatic, Codex-Requirements	accepted	YES	partially-true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_2	Codex-Arch, Cursor-Innovation, Codex-Requirements	accepted	YES	partially-true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	partially-true	major	good	false	Cursor	blocking	in_scope
FINDING_3	Codex-Arch, Cursor-Innovation, Codex-Requirements	accepted	YES	partially-true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	blocking	in_scope
FINDING_4	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_5	Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_6	Codex-Pragmatic	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	partially-true	major	good	false	Cursor	important	in_scope
FINDING_7	Cursor-Arch	rejected	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	nit	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_8	Cursor-Pragmatic	rejected	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	nit	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
OOS_1	Cursor-Arch	rejected	NO	partially-true	nit	weak	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_2	Cursor-Innovation	rejected	NO	partially-true	nit	weak	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_3	Cursor-Innovation	rejected	NO	partially-true	nit	weak	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_4	Cursor-Innovation	rejected	NO	partially-true	nit	weak	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	weak	false	Cursor	latent	oos
OOS_5	Cursor-Pragmatic	rejected	NO	partially-true	nit	weak	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_6	Cursor-Pragmatic	rejected	NO	partially-true	nit	weak	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_7	Cursor-Pragmatic	rejected	NO	partially-true	nit	weak	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	weak	false	Cursor	latent	oos
