finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	neutral	YES	true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	major	in_scope
FINDING_2	Cursor-Arch	neutral	NO	false-positive	minor	no-fix	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	false-positive	minor	weak	false	codex-pragmatism	major	oos
FINDING_3	Cursor-Arch	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_4	Codex-Arch, Cursor-Innovation	accepted	NO	false-positive	minor	no-fix	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	partially-true	major	good	false	codex-pragmatism	major	in_scope
FINDING_5	Codex-Innovation	rejected	NO	false-positive	minor	no-fix	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	minor	in_scope
FINDING_6	Cursor-Innovation	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_7	Codex-Innovation	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_8	Codex-Innovation	neutral	YES	true	minor	good	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	minor	in_scope
FINDING_9	Codex-Pragmatic	rejected	NO	false-positive	minor	adequate	false	codex-validity	NO	uncertain	minor	weak	true	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	major	in_scope
FINDING_10	Cursor-Requirements	neutral	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	YES	partially-true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_11	Cursor-Requirements	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	minor	in_scope
FINDING_12	Codex-Requirements	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	major	in_scope
FINDING_13	Cursor-Pragmatic	rejected					true	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	partially-true	nit	weak	false	codex-pragmatism	minor	in_scope
OOS_1	Cursor-Innovation	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	minor	oos
OOS_2	Cursor-Pragmatic	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	minor	oos
OOS_3	Cursor-Requirements	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	minor	oos
