finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	excellent	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness-output.txt	neutral	YES	true	nit	good	false	cursor-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
FINDING_3	cursor-specialist-correctness-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	false-positive	minor	no-fix	false	codex-plan-fidelity	NO	false-positive	minor	good	false	codex-pragmatism	in_scope
FINDING_4	codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	neutral	YES	true	major	excellent	false	cursor-validity	NO	false-positive	minor	no-fix	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_5	codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt	neutral	NO	true	major	excellent	false	cursor-validity	NO	false-positive	minor	no-fix	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-edge-cases-output.txt	neutral	YES	true	major	excellent	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_7	cursor-specialist-edge-cases-output.txt|dyn-dyn-auto-compose-output.txt	neutral	NO	partially-true	minor	good	true	cursor-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_8	codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt	rejected	NO	true	major	excellent	false	cursor-validity	NO	false-positive	minor	no-fix	false	codex-plan-fidelity	NO	false-positive	minor	good	false	codex-pragmatism	in_scope
FINDING_9	cursor-specialist-testing-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	in_scope
FINDING_10	codex-specialist-testing-output.txt	rejected	NO	partially-true	major	adequate	false	cursor-validity	NO	false-positive	minor	no-fix	false	codex-plan-fidelity	NO	false-positive	minor	good	false	codex-pragmatism	in_scope
FINDING_11	dyn-dyn-auto-compose-output.txt	accepted	NO	partially-true	minor	good	false	cursor-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_12	dyn-dyn-auto-compose-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_13	dyn-dyn-auto-compose-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
FINDING_14	dyn-dyn-auto-compose-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
