schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	correctness	skills/review-and-fix/scripts/review-and-fix.sh:1373-1380	Script tail always runs run_findings_mode after the IMPLEMENT_TMPDIR gate; run_implement_round never returns because it exits.	run_implement_loop implemented as a function that returns (or emits envelope then falls through) would hit run_findings_mode with empty FINDINGS_FILE and fail [[ -f "$FINDINGS_FILE" ]] (review-and-fix.sh:850).	Require run_implement_loop to exit the process (same as run_implement_round) after the final KV envelope, or branch main so implement+loop never falls through to run_findings_mode; add an explicit test for this control flow.
1	in_scope	important	architecture	plan.txt:16-18 vs skills/review-and-fix/scripts/review-and-fix.sh:132-151	Plan cites count_prior_degraded_rounds at review-and-fix.sh line 133; that line is round_degraded(), and count_prior_degraded_rounds only exists in scripts/run-step5-review.sh:50-66.	Implementers paste wrong line or assume helper exists in review-and-fix.sh; duplicated cap math diverges from the launcher.	Correct the plan reference; either copy the helper into review-and-fix.sh with a single canonical comment pointing to run-step5-review.sh, or extract scripts/lib-step5-round-cap.sh (or similar) sourced by both.
1	in_scope	important	architecture	skills/review-and-fix/scripts/review-and-fix.sh:896-898 and :1376-1377	Entry point always calls run_implement_round when IMPLEMENT_TMPDIR is set; MODE is enforced as diff-only inside run_implement_round.	Adding --mode loop argv without replacing this dispatcher leaves loop mode unreachable or rejected at the MODE guard.	Plan should explicitly require a top-level branch: e.g. MODE loop → run_implement_loop, MODE diff → run_implement_round, and extend the MODE guard accordingly.
1	in_scope	important	correctness	plan.txt:32-33 vs skills/implement/SKILL.md:1239-1240	Substantiality moves to bash using high_severity_count, structural_loc from git numstat, ACCEPTED_COUNT>=8.	SKILL today ties high severity and “non-comment structural” to main-agent judgment; bash has important_findings_present (review-and-fix.sh:101-119) but no documented mapping to high_severity_count, and numstat is not “non-comment code”.	Spell the deterministic inputs (e.g. scan accepted-in-scope markdown with the same Important regex family, or reuse important_findings_present with a defined threshold of 2) and document that numstat is a deliberate proxy, not a drop-in for the prose rule.
1	in_scope	latent	correctness	plan.txt:160	Legacy path claimed “byte-compatible stdout/env per pragmatic sketch constraint” for --mode diff --round-num.	Loop absorbs checks and lint-fix into one process; even per-round diff mode may gain extra writes (pre/post-coder-head) changing artifacts compared to today’s single invocation.	Narrow the claim to per-invocation review-and-fix contract keys that must stay stable for harnesses, or drop “byte-compatible” wording.
1	in_scope	nit	code-quality	plan.txt:94-103	Heading says “add 6 new test cases” but the bullet list enumerates eight scenarios including loop_starting_round_validates_artifacts and loop_bulk_skip_ratio_stalls_at_cap.	Planning/CI scope mismatch and reviewers may ship an incomplete harness.	Align the stated count with the enumerated cases (8) or trim the list.
1	in_scope	important	risk-integration	skills/implement/SKILL.md:1245-1281 vs skills/review-and-fix/scripts/review-and-fix.sh:542-681	Plan removes main-agent compose-review-findings.sh / write-tally prose and relies on flush_review_batches per round.	compose_review_findings_output always passes --issue 0 to compose-review-findings.sh (review-and-fix.sh:502-508) while SKILL passes "${ISSUE_NUMBER:-0}" (SKILL.md:1277); run logs may lose issue-scoped metadata the prose path preserved.	Decide parity: teach compose_review_findings_output to pass RUN_ID or ISSUE_NUMBER from session-env when present, or document intentional --issue 0 and accept downstream log semantics change.
1	in_scope	latent	architecture	skills/implement/SKILL.md:42,1200-1206	Early Step 5 bullets still describe per-round run-step5-review.sh argv derivation and round_num tracking.	After collapse, those sections contradict the new single-call Step 5 unless updated in the same change.	Extend the plan to sweep grep hits for run-step5-review / round_num in SKILL.md outside the Step 5 block for consistency.
1	in_scope	latent	risk-integration	plan.txt:154-157	MAV at last cap round: resume with --starting-round past cap yields immediate STEP5_REVIEW_STATUS=complete with no further review round.	Behavior change vs today’s orchestrator-driven loop may skip a post-adjudication review pass some operators expect.	Document as accepted product behavior or add one bounded “verification” round in the MAV branch before completing.
1	in_scope	nit	architecture	scripts/run-step5-review.sh:11-12 and skills/review-and-fix/scripts/review-and-fix.sh:34-38	usage() strings still describe only legacy argv shapes.	Operators and support read --help output that omits --mode loop and --starting-round.	Update usage() in the same PR as behavior (script-md-siblings already covers .md siblings).
