Reading the plan and tracing referenced paths for a requirements/completeness review.

Validating plan claims against the codebase: reading referenced files and checking for gaps or inconsistencies.

Checking how `converged-small-changes` interacts with the checks block and whether `hook-stop-fail-close` references Step 5 prose.

Findings below. The plan’s goal (collapse Step 5 loop into `review-and-fix.sh` + `run-step5-review.sh`, KV envelope, tests, docs) is largely coherent, but several items drift from the repo or leave implementation/testing gaps.

**1. [correctness]** [skills/review-and-fix/scripts/review-and-fix.sh](skills/review-and-fix/scripts/review-and-fix.sh) (plan §Files item 1, line 17) — The plan says `count_prior_degraded_rounds` is an “existing helper (already present at line 133)” in `review-and-fix.sh`. At line 132–138 that file defines `round_degraded()`, not `count_prior_degraded_rounds`. The helper lives in [scripts/run-step5-review.sh](scripts/run-step5-review.sh) lines 50–66. Item 2 of the plan also says the loop uses its “own copy,” which contradicts item 1. **Suggested revision:** State one source of truth: either source `count_prior_degraded_rounds` from `run-step5-review.sh` (shared helper) or duplicate it in `review-and-fix.sh` with matching semantics and update line references.

**2. [correctness]** [skills/implement/SKILL.md](skills/implement/SKILL.md):1223–1228 vs plan §Files item 1 (lines 23–24) — Current prose sends `run-relevant-checks-captured.sh` only after `REVIEW_AND_FIX_STATUS=fix-applied`. For `converged-small-changes` it explicitly stops the re-review loop and continues to `code-review-tally` without that checks pass. The plan groups `converged-small-changes` with statuses that run post-round checks and gates. **Suggested revision:** Split the post-round pipeline: run checks + lint-fix + substantiality only for statuses that today imply a coder touch (at least `fix-applied`; align `no-changes` / `in-scope-filtered-out` with current SKILL). Treat `converged-small-changes` like SKILL (skip post-round checks, jump to loop exit / `complete`-equivalent path).

**3. [correctness]** [skills/implement/SKILL.md](skills/implement/SKILL.md):1228 vs [scripts/run-relevant-checks-captured.sh](scripts/run-relevant-checks-captured.sh):45–186 — The plan’s structural `FAILURE_REASON` list matches SKILL’s examples but omits failures emitted only via `fail()` before a redacted log exists (`log-dir-create-failed`, `log-dir-symlink-rejected`, `log-dir-chmod-failed`, `log-file-chmod-failed`, `log-allocation`, `log-allocation-attempt-cap`). Treating “not in the short list” as “has `REDACTED_LOG_FILE`” can mis-route (no redacted file → broken lint-fix handoff). **Suggested revision:** Classify as structural/stall any `STATUS=fail` with empty/absent `REDACTED_LOG_FILE`, or explicitly union the script’s full `FAILURE_REASON` set.

**4. [risk-integration]** [skills/review-and-fix/scripts/review-and-fix.sh](skills/review-and-fix/scripts/review-and-fix.sh):948–950 vs plan lines 52–53 — `pre-review-head.txt` is written only when `round_num_dec == 1`, at the implement tmpdir root, not per round under `round-N/`. The plan’s `git diff --numstat` substantiality needs a **per-round** pre-coder HEAD; post-coder alone is insufficient. **Suggested revision:** Require `_implement_round_body` to write `round-${round_num}/pre-coder-head.txt` at round entry (or immediately before the coder), then `post-coder-head.txt` after `fix-applied`; drop reliance on root `pre-review-head.txt` for rounds 2+.

**5. [architecture]** Plan §Files item 1 (lines 23–24, 42–51) — The post-check branch lists `fix-applied`, `converged-small-changes`, `no-changes`, `no-findings` but not `in-scope-filtered-out` or unexpected `REVIEW_AND_FIX_STATUS` values from the `*)` branch in [review-and-fix.sh](skills/review-and-fix/scripts/review-and-fix.sh):1204–1206. **Suggested revision:** Add an explicit matrix mapping every emitted `REVIEW_AND_FIX_STATUS` for exit 0 to: (run checks or not), (run substantiality/bulk-skip or not), and loop exit `STEP5_REVIEW_STATUS`.

**6. [code-quality]** Plan §Modified — tests (lines 94–102 vs 178) — Section 6 header says “add 6 new test cases” but the bullet list has eight scenarios; §Testing strategy says “8 new cases.” **Suggested revision:** Reconcile the count and ensure `test-review-and-fix.sh` section lists every named case once (including degraded-inflation-across-MAV from Edge cases lines 154–155 if still required).

**7. [correctness]** Plan substantiality (lines 32–33, 135) — `high_severity_count` is not an existing KV from `review-and-fix.sh`; implementers need a defined source (e.g. scan accepted findings for Important/high-severity markers, or derive from composed JSONL). **Suggested revision:** Specify the authoritative input file and counting rule, and add a regression assertion for the chosen method.

**8. [risk-integration]** Plan §Files item 3 (lines 73–84) vs [skills/implement/SKILL.md](skills/implement/SKILL.md):1243 — After collapsing the loop, the orchestrator must still run Cross-Skill Presence Propagation, Track Rejected Findings, and the Step 6 breadcrumb in order; the plan focuses on parser branches and does not explicitly say those post-wrapper steps stay unchanged when `STEP5_REVIEW_STATUS=complete|cap-hit`. **Suggested revision:** Add one bullet under SKILL updates: “After successful wrapper return, unchanged Step 5 tail: Cross-Skill → Track Rejected → Step 6 breadcrumb (per line 1243).”

**9. [latent]** [skills/review-and-fix/scripts/review-and-fix.sh](skills/review-and-fix/scripts/review-and-fix.sh):1376–1378 — Adding `--mode loop` requires clear bottom-of-file dispatch (`loop` vs `diff` vs findings-only) so `run_implement_round` is not always invoked when `IMPLEMENT_TMPDIR` is set. **Suggested revision:** Document the `MODE` dispatch table in the plan (and in `review-and-fix.md`).

**10. [nit]** [skills/review-and-fix/scripts/review-and-fix.sh](skills/review-and-fix/scripts/review-and-fix.sh):34–38 and [scripts/run-step5-review.sh](scripts/run-step5-review.sh):11–13 — New flags should update `usage()` / help text; not listed under Files to modify. **Suggested revision:** Add both `usage` blocks to the file list.

**[OUT_OF_SCOPE]** [skills/review-and-fix/scripts/review-and-fix.sh](skills/review-and-fix/scripts/review-and-fix.sh):174–191 — Optional future numstat path/extension filters (already noted as post-merge enhancement in plan §Failure modes item 3); track if false-positive structural LOC drives extra rounds.

**[OUT_OF_SCOPE]** [AGENTS.md](AGENTS.md) (post-change workflow) — If reviewers treat bash-driven substantiality as security- or policy-relevant, evaluate [SECURITY.md](SECURITY.md) per repo rules; plan does not mention it.

schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	correctness	plan.txt:17	Plan locates count_prior_degraded_rounds at review-and-fix.sh:133	Implementer searches wrong file; cap math diverges or helper duplicated inconsistently	Point to scripts/run-step5-review.sh:50-66 or require an explicit shared/dup helper with one contract
1	in_scope	important	correctness	plan.txt:23-24 vs skills/implement/SKILL.md:1223-1228	Post-round checks lumped with converged-small-changes	Extra run-relevant-checks pass vs today; behavior and cost change unintentionally	Mirror SKILL: skip checks for converged-small-changes; only run checks path for statuses that currently imply coder edits
1	in_scope	important	correctness	plan.txt:25 vs scripts/run-relevant-checks-captured.sh:153-186	Structural FAILURE_REASON list shorter than script emit set	log-* failures without REDACTED_LOG_FILE mis-routed to lint-fix or mishandled	Treat missing redacted log as structural stall or enumerate all fail() reasons from run-relevant-checks-captured.sh
1	in_scope	important	risk-integration	plan.txt:52-53 vs skills/review-and-fix/scripts/review-and-fix.sh:948-950	Substantiality pre-head tied to pre-review-head.txt	pre-coder HEAD missing for round 2+; numstat wrong or always zero	Record round-N/pre-coder-head.txt each round before coder; pair with post-coder-head.txt
1	in_scope	important	architecture	plan.txt:23-24	Exit-0 status matrix incomplete	in-scope-filtered-out or future statuses undefined in loop	Mirror full REVIEW_AND_FIX_STATUS set from review-and-fix.sh for checks and gate eligibility
1	in_scope	nit	code-quality	plan.txt:94-102 vs plan.txt:178	Section 6 says six tests; body lists eight	Review scope and CI expectations disagree	Align header and bullets; include degraded-MAV case if required by Edge cases
1	in_scope	important	correctness	plan.txt:32-33	high_severity_count source unspecified	Wrong substantiality decisions or flaky tests	Define inputs (e.g. accepted markdown vs composed JSONL) and test the counter
1	in_scope	latent	risk-integration	plan.txt:73-84 vs skills/implement/SKILL.md:1243	Post-wrapper Cross-Skill / Track Rejected / Step 6 order not restated	Orchestrator might drop anti-halt tail after prose collapse	Explicit bullet: preserve SKILL line 1243 chain after wrapper returns
1	in_scope	latent	architecture	skills/review-and-fix/scripts/review-and-fix.sh:1376-1378	Mode dispatch at script foot not in plan	Loop mode might double-invoke run_implement_round	Document MODE branching for implement vs findings vs loop
1	in_scope	nit	code-quality	skills/review-and-fix/scripts/review-and-fix.sh:34-38 scripts/run-step5-review.sh:11-13	usage() not listed in Files to modify	Operators and tests see stale help	Add usage/help updates to the plan file list
1	out_of_scope	latent	correctness	skills/review-and-fix/scripts/review-and-fix.sh:174-191	Future numstat filtering	Comment-only diffs inflate structural proxy	File follow-up for extension/path filters
1	out_of_scope	latent	security	AGENTS.md workflow SECURITY.md	If bash substantiality changes trust boundaries	Missed security doc touch	Re-evaluate SECURITY.md when implementing
