finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-deletion-safety	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch	accepted	NO	true	minor	good	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Codex-Arch, Codex-Pragmatic	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_4	Cursor-Innovation, Codex-Innovation, Codex-Requirements, Cursor-dyn-kv-contract-parity, Codex-dyn-kv-contract-parity	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Cursor-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	major	adequate	false	Codex	NO	partially-true	minor	adequate	true	Cursor	important
FINDING_6	Cursor-Innovation	rejected	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	major	good	false	Codex	NO	false-positive	minor	adequate	false	Cursor	important
FINDING_7	Cursor-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	nit	weak	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_8	Cursor-Innovation, Cursor-Pragmatic, Cursor-dyn-kv-contract-parity	accepted	NO	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Codex-Innovation	accepted	YES	true	minor	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Cursor-Pragmatic	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_11	Cursor-Pragmatic	accepted	NO	partially-true	minor	adequate	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_12	Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_13	Cursor-Pragmatic	accepted	NO	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_14	Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_15	Cursor-dyn-kv-contract-parity	rejected	NO	false-positive	minor	adequate	false	Claude	NO	false-positive	major	good	false	Codex	NO	false-positive	minor	adequate	false	Cursor	important
FINDING_16	Cursor-dyn-kv-contract-parity	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_17	Codex-dyn-kv-contract-parity	accepted	NO	true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_18	Codex-dyn-deletion-safety	neutral	NO	partially-true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_19	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_20	Codex-dyn-kv-contract-parity	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
OOS_1	Cursor-Innovation	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	nit	weak	false	Codex	NO	true	minor	adequate	false	Cursor	latent
OOS_2	Cursor-Innovation	rejected	NO	partially-true	nit	weak	false	Claude	NO	partially-true	nit	weak	false	Codex	NO	uncertain	nit	weak	true	Cursor	nit
