finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Pragmatic	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_2	Cursor-Arch	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	major	in_scope
FINDING_3	Cursor-Innovation	rejected	NO	partially-true	minor	good	false	codex-validity	NO	false-positive	minor	good	false	codex-plan-fidelity	NO	false-positive	minor	good	false	codex-pragmatism	major	in_scope
FINDING_4	Cursor-Arch, Cursor-Innovation	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	minor	in_scope
FINDING_5	Cursor-Arch	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	false-positive	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_6	Codex-Arch	rejected	NO	true	minor	good	false	codex-validity	NO	partially-true	nit	excellent	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	minor	in_scope
FINDING_7	Cursor-Innovation	rejected	NO	true	nit	good	false	codex-validity	NO	true	nit	excellent	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_8	Cursor-Pragmatic	accepted	YES	true	minor	excellent	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	minor	in_scope
FINDING_9	Cursor-Arch	rejected	NO	false-positive	nit	good	false	codex-validity	NO	false-positive	nit	excellent	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	minor	in_scope
OOS_1	Cursor-Arch	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	partially-true	nit	weak	false	codex-plan-fidelity	NO	partially-true	nit	no-fix	false	codex-pragmatism	minor	oos
