finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-Innovation, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_2	Cursor-Arch, Cursor-Innovation, Cursor-Requirements, Cursor-dyn-Schema Migration Auditor, Codex-dyn-Schema Migration Auditor	neutral	YES	true	minor	excellent	false	codex-validity	NO	false-positive	minor	excellent	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	major	in_scope
FINDING_3	Cursor-Arch, Cursor-Innovation	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	minor	in_scope
FINDING_4	Cursor-Requirements, Cursor-dyn-Schema Migration Auditor, Codex-dyn-Schema Migration Auditor	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	minor	in_scope
FINDING_5	Cursor-Arch	accepted	NO	true	minor	no-fix	false	codex-validity	YES	true	minor	no-fix	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_6	Cursor-Innovation, Cursor-Pragmatic	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	minor	in_scope
FINDING_7	Codex-Innovation, Codex-Pragmatic	rejected	NO	true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_8	Cursor-Arch, Cursor-Pragmatic, Cursor-dyn-Schema Migration Auditor	neutral	NO	true	minor	good	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_9	Codex-Pragmatic	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	minor	in_scope
FINDING_10	Codex-Requirements, Codex-dyn-Schema Migration Auditor	rejected	NO	true	nit	adequate	false	codex-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	minor	in_scope
OOS_1	Cursor-Innovation	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	no-fix	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	minor	oos
OOS_2	Codex-Pragmatic	rejected	NO	true	minor	good	false	codex-validity	NO	true	minor	no-fix	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	minor	oos
