finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch	rejected	NO	false-positive	minor	weak	false	Claude	NO	false-positive	nit	weak	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_2	Cursor-Innovation	rejected	NO	false-positive	minor	adequate	false	Claude	NO	false-positive	nit	adequate	false	Codex	NO	false-positive	nit	adequate	false	Cursor	important
FINDING_3	Cursor-Innovation, Cursor-dyn-harness-intercept-completeness	accepted	NO	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Cursor-Innovation, Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Cursor-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	nit	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Codex-Requirements	neutral	NO	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_7	Cursor-dyn-harness-intercept-completeness	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_8	Cursor-dyn-harness-intercept-completeness	accepted	NO	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Cursor-dyn-harness-intercept-completeness	rejected	NO	partially-true	minor	good	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
OOS_1	Cursor-Innovation	rejected	NO	false-positive	minor	weak	false	Claude	NO	false-positive	nit	weak	false	Codex	NO	true	minor	adequate	false	Cursor	latent
OOS_2	Cursor-Innovation	rejected	NO	false-positive	nit	weak	false	Claude	NO	partially-true	nit	weak	false	Codex	NO	partially-true	nit	adequate	false	Cursor	nit
OOS_3	Cursor-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent
OOS_4	Cursor-Requirements	neutral	NO	false-positive	minor	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent
OOS_5	Cursor-dyn-harness-intercept-completeness	rejected	NO	partially-true	nit	weak	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent
OOS_6	Cursor-dyn-harness-intercept-completeness	rejected	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent
