finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Cursor-Edge, Cursor-Innovation, Cursor-Pragmatic	accepted													YES	true	major	good	false	Cursor
FINDING_2	Cursor-Edge	accepted													YES	true	major	excellent	false	Cursor
FINDING_3	Cursor-Edge, Cursor-Innovation	accepted													YES	true	major	good	false	Cursor
FINDING_4	Cursor-Edge	accepted													YES	true	major	good	false	Cursor
FINDING_5	Cursor-Edge, Cursor-Innovation	accepted													YES	true	major	good	false	Cursor
FINDING_6	Cursor-Edge	exonerated													EXONERATE	partially-true	nit	adequate	false	Cursor
FINDING_7	Cursor-Innovation	accepted													YES	true	major	good	false	Cursor
FINDING_8	Cursor-Innovation	accepted													YES	true	major	good	false	Cursor
FINDING_9	Cursor-Innovation	accepted													YES	true	major	good	false	Cursor
FINDING_10	Cursor-Innovation	accepted													YES	true	minor	good	false	Cursor
FINDING_11	Codex-Pragmatic	accepted													YES	true	major	excellent	false	Cursor
FINDING_12	Codex-Pragmatic	accepted													YES	true	major	good	false	Cursor
OOS_1	Cursor-Innovation	exonerated													EXONERATE	partially-true	nit	adequate	false	Cursor
OOS_2	Cursor-Innovation	accepted													YES	true	minor	good	false	Cursor
