finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Cursor-Innovation	rejected	NO	false-positive	nit	adequate	false	Claude	NO	false-positive	major	adequate	false	Codex	NO	partially-true	major	good	false	Cursor	important
FINDING_3	Cursor-Innovation	rejected	NO	false-positive	nit	adequate	false	Claude	NO	false-positive	major	good	false	Codex	NO	partially-true	major	excellent	false	Cursor	important
FINDING_4	Cursor-Innovation, Cursor-Pragmatic	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Cursor-dyn-stdout-contract-fidelity	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_7	Codex-dyn-stdout-contract-fidelity	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_8	Codex-dyn-stdout-contract-fidelity	accepted	YES	true	minor	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Codex-dyn-stdout-contract-fidelity	rejected	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	latent
FINDING_10	Cursor-dyn-cutover-completeness	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_11	Codex-dyn-cutover-completeness	accepted	YES	true	minor	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_12	Cursor-Innovation	neutral	NO	false-positive	nit	weak	false	Claude	NO	false-positive	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_13	Codex-dyn-stdout-contract-fidelity	accepted	NO	partially-true	nit	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor	latent
OOS_1	Cursor-Innovation	neutral	NO	true	nit	weak	false	Claude	NO	true	minor	weak	false	Codex	YES	true	minor	adequate	false	Cursor	latent
OOS_2	Cursor-dyn-cutover-completeness	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	weak	false	Codex	NO	true	nit	weak	false	Cursor	nit
