finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Telemetry Contract	neutral	NO	false-positive	major	good	false	Claude	NO	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_2	Cursor-Arch, Cursor-Innovation, Cursor-Requirements, Cursor-dyn-Telemetry Contract	accepted	NO	partially-true	major	adequate	true	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_3	Cursor-Arch	rejected	NO	false-positive	major	adequate	false	Claude	NO	false-positive	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_4	Codex-Arch	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_5	Cursor-Innovation	accepted	NO	false-positive	major	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_6	Codex-Innovation, Cursor-Pragmatic, Codex-Requirements	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_7	Codex-Pragmatic	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_8	Codex-dyn-Telemetry Contract	rejected	NO	uncertain	minor	weak	true	Claude	NO	uncertain	uncertain	uncertain	true	Codex	NO	true	minor	adequate	false	Cursor	important	in_scope
OOS_1	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	false-positive	nit	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent	oos
OOS_2	Cursor-Innovation	accepted	YES	true	minor	good	false	Claude	NO	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
