finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Codex-Arch, Codex-Edge, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Cursor-Edge	accepted	YES	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_3	Cursor-Innovation	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_4	Cursor-Innovation, Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_5	Cursor-Innovation, Cursor-Requirements	exonerated	EXONERATE	true	minor	good	false	Claude	EXONERATE	partially-true	minor	adequate	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_6	Codex-Innovation	accepted	YES	true	minor	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_7	Cursor-dyn-contract-matrix	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_8	Codex-dyn-contract-matrix, Codex-dyn-sentinel-lifecycle	accepted	EXONERATE	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor
FINDING_9	Codex-dyn-contract-matrix, Codex-dyn-harness-contract	accepted	YES	true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_10	Codex-dyn-contract-matrix	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_11	Cursor-dyn-sentinel-lifecycle	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_12	Cursor-dyn-stream-contract	accepted	YES	true	minor	adequate	true	Claude	YES	true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor
FINDING_13	Codex-dyn-stream-contract, Codex-dyn-harness-contract	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_14	Cursor-dyn-harness-contract	accepted	EXONERATE	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_15	Codex-dyn-harness-contract	accepted	YES	true	minor	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	minor	excellent	false	Cursor
