finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	blocker	excellent	false	Cursor	important
FINDING_3	Codex-Arch, Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Codex-Arch, Codex-Pragmatic	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Codex-Innovation, Cursor-dyn-caller-discovery, Codex-dyn-caller-discovery	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_6	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Codex-Requirements	rejected	NO	partially-true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_8	Cursor-dyn-wire-contract-fidelity	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_9	Cursor-dyn-wire-contract-fidelity	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Cursor-dyn-wire-contract-fidelity	rejected	NO	partially-true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_11	Cursor-dyn-wire-contract-fidelity, Codex-dyn-wire-contract-fidelity	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_12	Cursor-dyn-wire-contract-fidelity	rejected	NO	partially-true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_13	Cursor-dyn-wire-contract-fidelity	neutral	YES	true	major	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_14	Cursor-dyn-wire-contract-fidelity	neutral	YES	true	major	good	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_15	Cursor-dyn-wire-contract-fidelity	neutral	YES	true	major	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_16	Cursor-dyn-wire-contract-fidelity	neutral	YES	true	major	good	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_17	Cursor-dyn-wire-contract-fidelity	neutral	YES	true	major	good	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_18	Codex-dyn-wire-contract-fidelity	accepted	YES	true	major	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_19	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_20	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
OOS_1	Cursor-dyn-caller-discovery	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	latent
OOS_2	Cursor-dyn-wire-contract-fidelity	neutral	YES	true	minor	adequate	false	Claude	NO	true	minor	weak	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent
OOS_3	Cursor-dyn-wire-contract-fidelity	rejected	NO	partially-true	nit	adequate	true	Claude	NO	true	nit	weak	false	Codex	NO	true	nit	weak	false	Cursor	nit
