finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	accepted	YES	partially-true	minor	adequate	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_10	cursor-specialist-testing-output.txt	accepted	YES	true		good	true	YES	true	minor	excellent	false	YES	true	major	excellent	false
FINDING_11	cursor-specialist-testing-output.txt	accepted	YES	true		adequate	true	YES	true	minor	good	false	YES	true	minor	good	false
FINDING_12	cursor-specialist-security-output.txt	exonerated	EXONERATE	true		adequate	true	EXONERATE	partially-true	minor	adequate	false	EXONERATE	partially-true	minor	adequate	false
FINDING_13	cursor-specialist-security-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true		good	true	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_14	cursor-specialist-security-output.txt	exonerated	EXONERATE	true		adequate	true	EXONERATE	true	nit	adequate	false	EXONERATE	true	minor	adequate	false
FINDING_15	cursor-specialist-security-output.txt	exonerated	YES	true		adequate	true	EXONERATE	true	nit	adequate	false	EXONERATE	partially-true	minor	adequate	false
FINDING_16	cursor-specialist-edge-cases-output.txt	accepted	YES	true		excellent	true	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_17	cursor-specialist-edge-cases-output.txt	exonerated	YES	true		adequate	true	EXONERATE	true	minor	adequate	false	EXONERATE	true	minor	adequate	false
FINDING_18	cursor-specialist-edge-cases-output.txt	neutral	NO	false-positive	nit	weak	false	EXONERATE	true	minor	adequate	false	YES	true	minor	good	false
FINDING_2	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_3	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_4	cursor-specialist-structure-output.txt|cursor-specialist-testing-output.txt	accepted	EXONERATE	uncertain		adequate	true	YES	true	minor	good	false	YES	true	minor	good	false
FINDING_5	cursor-specialist-structure-output.txt	exonerated	EXONERATE	partially-true	nit	weak	false	EXONERATE	partially-true	nit	adequate	false	YES	true	minor	good	false
FINDING_6	cursor-specialist-structure-output.txt	accepted	YES	true		adequate	true	YES	true	minor	good	false	YES	true	minor	good	false
FINDING_7	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_8	cursor-specialist-structure-output.txt	exonerated	EXONERATE	partially-true	nit	weak	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_9	cursor-specialist-testing-output.txt	accepted	EXONERATE	partially-true	minor	adequate	true	YES	true	minor	good	false	YES	true	major	good	false
