finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|codex-specialist-correctness|cursor-specialist-edge-cases|codex-specialist-edge-cases|dyn-dyn-ci-fixer-flow	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|codex-specialist-edge-cases|cursor-specialist-testing|codex-specialist-testing	accepted	NO	false-positive	minor	no-fix	false	codex-validity	YES	partially-true	major	good	false	codex-plan-fidelity	YES	true	major	adequate	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness|cursor-specialist-edge-cases	rejected	NO	partially-true	nit	adequate	false	codex-validity	NO	true	nit	adequate	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	in_scope
FINDING_4	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-ci-fixer-flow	neutral	NO	partially-true	nit	adequate	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	oos
FINDING_5	cursor-specialist-correctness|cursor-specialist-edge-cases	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
FINDING_6	cursor-specialist-edge-cases	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	true	nit	adequate	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_7	codex-specialist-correctness|codex-specialist-edge-cases	accepted	YES	true	major	excellent	false	codex-validity	YES	partially-true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_8	cursor-specialist-edge-cases|dyn-dyn-ci-fixer-flow	accepted	NO	false-positive	minor	no-fix	false	codex-validity	YES	partially-true	minor	good	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_9	cursor-specialist-edge-cases	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	true	nit	adequate	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	in_scope
FINDING_10	cursor-specialist-edge-cases	rejected	NO	false-positive	minor	no-fix	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	in_scope
FINDING_11	codex-specialist-edge-cases	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_12	codex-specialist-edge-cases|dyn-dyn-ci-fixer-flow	rejected	NO	false-positive	minor	no-fix	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	in_scope
FINDING_13	cursor-specialist-testing	rejected	NO	partially-true	nit	adequate	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_14	cursor-specialist-testing	rejected	NO	partially-true	nit	adequate	false	codex-validity	NO	true	nit	no-fix	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_15	cursor-specialist-testing	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	true	nit	adequate	false	codex-plan-fidelity	NO	uncertain	nit	uncertain	true	codex-pragmatism	oos
FINDING_16	cursor-specialist-testing	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	uncertain	nit	uncertain	true	codex-pragmatism	oos
FINDING_17	codex-specialist-testing	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_18	dyn-dyn-ci-fixer-flow	neutral	NO	false-positive	minor	no-fix	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	oos
FINDING_19	dyn-dyn-ci-fixer-flow	rejected	NO	false-positive	nit	no-fix	false	codex-validity	NO	true	nit	no-fix	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_20	dyn-dyn-ci-fixer-flow	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	true	nit	no-fix	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
