finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt	neutral	NO	true	minor	good	false	cursor-validity	NO	partially-true	major	adequate	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness-output.txt	neutral	YES	true	minor	excellent	false	cursor-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	oos
FINDING_3	cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	oos
FINDING_4	cursor-specialist-edge-cases-output.txt	neutral	YES	true	minor	excellent	false	cursor-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	oos
FINDING_5	cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt|dyn-dyn-scoreboard-shape-output.txt	rejected	NO	true	nit	weak	false	cursor-validity	NO	true	nit	weak	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
FINDING_6	cursor-specialist-testing-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	in_scope
FINDING_7	cursor-specialist-testing-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	in_scope
FINDING_8	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	oos
FINDING_9	dyn-dyn-calibration-docs-output.txt	rejected	NO	true	minor	excellent	false	cursor-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	in_scope
FINDING_10	dyn-dyn-calibration-docs-output.txt	rejected	NO	true	nit	good	false	cursor-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	oos
FINDING_11	dyn-dyn-calibration-docs-output.txt	rejected	NO	partially-true	nit	good	false	cursor-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	oos
FINDING_12	dyn-dyn-calibration-docs-output.txt	neutral	YES	true	minor	excellent	false	cursor-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	oos
FINDING_13	dyn-dyn-calibration-docs-output.txt	neutral	YES	true	minor	good	false	cursor-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	oos
FINDING_14	dyn-dyn-calibration-docs-output.txt	neutral	YES	true	minor	good	false	cursor-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	oos
FINDING_15	dyn-dyn-calibration-docs-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	oos
FINDING_16	dyn-dyn-scoreboard-shape-output.txt	rejected	NO	partially-true	nit	weak	false	cursor-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	oos
FINDING_17	dyn-dyn-scoreboard-shape-output.txt	rejected	NO	true	minor	adequate	false	cursor-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	oos
