finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Codex-Generic, Cursor-dyn-Metrics Contract	accepted	YES	true	major	good	false	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_2	Codex-Arch, Cursor-Innovation, Codex-Innovation, Codex-Pragmatic	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	blocking	in_scope
FINDING_3	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Metrics Contract	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_4	Cursor-Arch, Cursor-Innovation, Codex-Innovation, Codex-dyn-Metrics Contract	rejected	NO	partially-true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important	in_scope
FINDING_5	Cursor-Arch	rejected	NO	true	nit	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	nit	good	false	Cursor	important	in_scope
FINDING_6	Cursor-Pragmatic	rejected	NO	partially-true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_7	Cursor-dyn-Metrics Contract	neutral	NO	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	oos
FINDING_8	Cursor-dyn-Metrics Contract	accepted	NO	partially-true	minor	adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
OOS_1	Cursor-Innovation	accepted	YES	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	latent	oos
OOS_2	Cursor-Innovation	rejected	NO	true	nit	weak	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	nit	oos
OOS_3	Cursor-Innovation	rejected	NO	partially-true	nit	weak	false	Claude	NO	true	minor	adequate	false	Codex	NO	partially-true		adequate	true	Cursor	latent	oos
OOS_4	Cursor-Pragmatic	accepted	YES	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	latent	oos
OOS_5	Cursor-Pragmatic	accepted	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_6	Cursor-Requirements	rejected	NO	true	nit	weak	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	weak	false	Cursor	nit	oos
OOS_7	Cursor-dyn-Metrics Contract	accepted	YES	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	latent	oos
