finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	rejected	NO	true	minor	good	false	codex-validity	NO	true	major	excellent	false	codex-plan-fidelity	NO	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_2	Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	neutral	YES	true	major	good	false	codex-validity	NO	partially-true	major	adequate	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	major	oos
FINDING_3	Cursor-Arch	rejected	NO	partially-true	nit	adequate	false	codex-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	minor	in_scope
FINDING_4	Codex-Requirements	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_5	Cursor-Arch	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_6	Cursor-Innovation	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_7	Cursor-Innovation	rejected	NO	false-positive	nit	no-fix	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	minor	in_scope
FINDING_8	Cursor-Pragmatic	rejected	NO	true	minor	excellent	false	codex-validity	NO	true	major	excellent	false	codex-plan-fidelity	NO	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_9	Cursor-Requirements	accepted	YES	true	major	good	false	codex-validity	YES	true	major	adequate	false	codex-plan-fidelity	YES	true	major	adequate	false	codex-pragmatism	major	in_scope
OOS_1	Cursor-Innovation	neutral	YES	true	minor	adequate	false	codex-validity	NO	true	minor	good	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	minor	oos
