finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt	accepted	YES	true	minor	weak	false	YES	true	minor	good	false	YES	true	minor	adequate	false
FINDING_10	dyn-warn-propagation-architecture-output.txt	rejected	NO	true	nit	weak	false	NO	true	minor	adequate	false	NO	partially-true	minor	weak	true
FINDING_11	dyn-warn-propagation-architecture-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_12	dyn-warn-propagation-architecture-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_13	dyn-warn-propagation-architecture-output.txt	rejected	NO	partially-true	nit	weak	false	NO	true	nit	adequate	false	NO	partially-true	nit	weak	false
FINDING_14	dyn-behavioral-change-risk-output.txt	rejected	NO	true	minor	weak	false	NO	true	minor	adequate	false	NO	partially-true	minor	adequate	true
FINDING_15	dyn-behavioral-change-risk-output.txt	rejected	NO	partially-true	nit	weak	false	NO	partially-true	minor	adequate	false	NO	partially-true	nit	weak	false
FINDING_16	dyn-behavioral-change-risk-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_17	dyn-behavioral-change-risk-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_18	dyn-behavioral-change-risk-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_2	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt	accepted	YES	true	minor	weak	false	YES	true	minor	good	false	YES	true	minor	good	false
FINDING_3	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt	rejected	NO	true	nit	weak	false	NO	true	nit	adequate	false	NO	true	nit	adequate	false
FINDING_4	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|dyn-behavioral-change-risk-output.txt	rejected	NO	true	nit	weak	false	NO	true	nit	adequate	false	NO	partially-true	nit	weak	false
FINDING_5	codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt|dyn-behavioral-change-risk-output.txt	accepted	YES	true	major	weak	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_6	codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt	accepted	YES	true	minor	weak	false	YES	true	minor	good	false	YES	true	minor	good	false
FINDING_7	cursor-specialist-edge-cases-output.txt	neutral	NO	partially-true	minor	weak	false	NO	partially-true	major	adequate	false	YES	true	major	good	false
FINDING_8	cursor-specialist-edge-cases-output.txt|dyn-warn-propagation-architecture-output.txt|dyn-behavioral-change-risk-output.txt	neutral	NO	partially-true	minor	weak	false	YES	true	minor	adequate	false	NO	partially-true	minor	adequate	true
FINDING_9	cursor-specialist-testing-output.txt	rejected	NO	true	nit	weak	false	NO	true	minor	good	false	NO	true	minor	good	false
