finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|dyn-dyn-dialectic-lifecycle	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	true	major	good	false	cursor-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|dyn-dyn-dialectic-lifecycle	rejected	NO	true	major	good	false	cursor-validity	NO	true	minor	good	false	cursor-plan-fidelity	NO	true	minor	good	false	cursor-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	true	major	good	false	cursor-pragmatism	in_scope
FINDING_4	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|codex-generic|dyn-dyn-dialectic-lifecycle	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_5	cursor-specialist-correctness	accepted	YES	true	minor	good	false	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	YES	true	major	good	false	cursor-pragmatism	in_scope
FINDING_6	cursor-specialist-correctness	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	in_scope
FINDING_7	cursor-specialist-edge-cases	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	partially-true	major	good	false	cursor-pragmatism	in_scope
FINDING_8	codex-generic	accepted	YES	true	minor	good	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_9	cursor-specialist-testing	neutral	NO	true	minor	adequate	false	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	NO	true	minor	good	false	cursor-pragmatism	in_scope
FINDING_10	cursor-specialist-testing	neutral	NO	true	minor	adequate	false	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	NO	partially-true	minor	good	false	cursor-pragmatism	in_scope
FINDING_11	cursor-specialist-testing	neutral	NO	true	minor	adequate	false	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	NO	true	minor	good	false	cursor-pragmatism	in_scope
FINDING_12	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-dialectic-lifecycle	rejected	NO	true	minor	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	minor	adequate	false	cursor-pragmatism	oos
FINDING_13	cursor-specialist-testing|codex-generic	accepted	YES	true	nit	good	false	cursor-validity	YES	true	nit	adequate	false	cursor-plan-fidelity	YES	true	minor	excellent	false	cursor-pragmatism	oos
FINDING_14	cursor-specialist-edge-cases|dyn-dyn-dialectic-lifecycle	accepted	YES	true	nit	good	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	YES	true	minor	good	false	cursor-pragmatism	oos
FINDING_15	cursor-specialist-edge-cases	neutral	YES	true	minor	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	minor	adequate	false	cursor-pragmatism	oos
FINDING_16	dyn-dyn-dialectic-lifecycle	rejected	NO	true	minor	weak	false	cursor-validity	NO	true	minor	good	false	cursor-plan-fidelity	NO	true	minor	good	false	cursor-pragmatism	oos
FINDING_17	cursor-specialist-testing	rejected	NO	partially-true	minor	weak	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	partially-true	minor	adequate	false	cursor-pragmatism	oos
