finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Codex-Arch	accepted	NO	true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	partially-true	minor	good	false	Cursor	important
FINDING_2	Codex-Innovation, Codex-dyn-ingestion-ownership	accepted	NO	true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Pragmatic	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_4	Cursor-Pragmatic	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_5	Codex-Pragmatic	accepted	NO	true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Cursor-dyn-undeclared-scope-files, Codex-dyn-undeclared-scope-files	accepted	YES	true	major	good	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	important
FINDING_7	Cursor-dyn-ingestion-ownership	accepted	NO	true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_8	Cursor-Arch	rejected	NO	true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_9	Cursor-Innovation	rejected	NO	true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_10	Cursor-Pragmatic	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
OOS_1	Cursor-Pragmatic	accepted	YES	true	minor	adequate	false	Claude	YES	true	major	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
OOS_2	Cursor-Pragmatic	rejected	NO	true	nit	weak	false	Claude	NO	partially-true	nit	no-fix	false	Codex	NO	partially-true	nit	weak	false	Cursor	nit
