finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	exonerated	YES	true	major	adequate	false	EXONERATE	true	nit	adequate	false	EXONERATE	partially-true	nit	adequate	false
FINDING_10	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	partially-true	uncertain	no-fix	false	YES	true	major	good	false
FINDING_11	cursor-specialist-correctness-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_12	cursor-specialist-correctness-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_13	cursor-specialist-correctness-output.txt	exonerated	EXONERATE	true	nit	adequate	false	YES	true	minor	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_14	cursor-specialist-correctness-output.txt	accepted	YES	true	minor	adequate	false	EXONERATE	true	nit	adequate	false	YES	true	minor	good	false
FINDING_15	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_16	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_17	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_18	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_19	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_2	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false
FINDING_20	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_21	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	YES	true	major	good	false
FINDING_22	cursor-specialist-testing-output.txt	accepted	YES	true	major	good	false	YES	true	minor	good	false	EXONERATE	true	minor	adequate	false
