finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_2	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Innovation	rejected	NO	false-positive	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_4	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	NO	false-positive	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Cursor-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_6	Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-acceptance-grep-reachability	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Cursor-Pragmatic	accepted	NO	false-positive	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_8	Codex-Pragmatic	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Codex-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	NO	true	minor	adequate	false	Cursor	important
FINDING_10	Cursor-dyn-token-rename-cascade	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_11	Codex-Arch	accepted	NO	partially-true	nit	adequate	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_12	Codex-Innovation	neutral	NO	false-positive	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
OOS_1	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	no-fix	false	Codex	NO	true	minor	adequate	false	Cursor	latent
OOS_2	Cursor-Pragmatic	rejected	NO	partially-true	nit	adequate	false	Claude	NO	true	minor	weak	false	Codex	NO	true	nit	good	false	Cursor	latent
OOS_3	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	nit
