finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-security-output.txt|cursor-specialist-correctness-output.txt|dyn-bash-flow-output.txt|dyn-vendor-fix-output.txt|dyn-workflow-contract-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_10	codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|dyn-workflow-contract-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_11	codex-specialist-correctness-output.txt	accepted	EXONERATE	uncertain		adequate	true	YES	true	major	adequate	false	YES	true	minor	adequate	false
FINDING_12	cursor-specialist-edge-cases-output.txt	accepted	YES	true	major	adequate	false	YES	true	minor	adequate	false	YES	true	major	good	false
FINDING_13	cursor-specialist-edge-cases-output.txt	accepted	EXONERATE	partially-true		adequate	true	YES	partially-true	minor	adequate	false	YES	true	minor	good	false
FINDING_14	cursor-specialist-edge-cases-output.txt|dyn-bash-flow-output.txt	accepted	YES	partially-true		adequate	true	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_15	cursor-specialist-edge-cases-output.txt|dyn-bash-flow-output.txt|dyn-workflow-contract-output.txt	accepted	YES	partially-true	nit	adequate	false	YES	true	nit	good	false	YES	true	nit	excellent	false
FINDING_16	codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_17	codex-specialist-testing-output.txt	accepted	YES	true		adequate	true	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_18	dyn-bash-flow-output.txt	accepted	YES	true	major	adequate	false	YES	partially-true	major	adequate	true	YES	true	major	good	false
FINDING_19	dyn-state-io-output.txt	accepted	YES	partially-true	major	adequate	true	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_2	cursor-specialist-security-output.txt	exonerated	EXONERATE	true	major	adequate	false	EXONERATE	true	minor	weak	false	EXONERATE	true	minor	adequate	false
FINDING_20	dyn-state-io-output.txt	exonerated	EXONERATE	uncertain		adequate	true	EXONERATE	partially-true	nit	weak	false	YES	true	minor	adequate	false
FINDING_21	dyn-state-io-output.txt	accepted	YES	true		adequate	true	EXONERATE	true	nit	weak	false	YES	true	minor	adequate	false
FINDING_22	dyn-state-io-output.txt	rejected	NO	true	nit	weak	false	NO	true	nit	no-fix	false	NO	partially-true	nit	no-fix	false
FINDING_23	dyn-vendor-fix-output.txt	accepted	YES	partially-true		adequate	true	NO	false-positive	nit	weak	false	YES	true	minor	good	false
FINDING_24	dyn-vendor-fix-output.txt	accepted	YES	true		adequate	true	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_25	dyn-vendor-fix-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_26	dyn-ci-pycompat-output.txt	accepted	YES	true	major	adequate	false	YES	true	minor	adequate	false	YES	true	major	good	false
FINDING_27	dyn-ci-pycompat-output.txt	exonerated	YES	true		adequate	true	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_28	dyn-ci-pycompat-output.txt	accepted	YES	true		adequate	true	EXONERATE	true	minor	weak	false	YES	true	minor	adequate	false
FINDING_29	dyn-ci-pycompat-output.txt	accepted	YES	true	nit	adequate	false	YES	true	nit	good	false	YES	true	nit	good	false
FINDING_3	cursor-specialist-security-output.txt	exonerated	EXONERATE	true		adequate	true	YES	true	minor	adequate	false	EXONERATE	true	minor	weak	false
FINDING_30	dyn-workflow-contract-output.txt	accepted	NO	false-positive	nit	weak	false	YES	true	nit	good	false	YES	true	nit	excellent	false
FINDING_31	dyn-workflow-contract-output.txt	accepted	YES	uncertain	nit	adequate	true	NO	false-positive	nit	weak	false	YES	true	nit	excellent	false
FINDING_4	cursor-specialist-security-output.txt|codex-specialist-security-output.txt|codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt|dyn-vendor-fix-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_5	cursor-specialist-security-output.txt|dyn-bash-flow-output.txt|dyn-vendor-fix-output.txt	accepted	YES	true		adequate	true	YES	true	major	adequate	false	YES	true	minor	adequate	false
FINDING_6	codex-specialist-security-output.txt|cursor-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt|dyn-vendor-fix-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_7	cursor-specialist-correctness-output.txt	exonerated	EXONERATE	uncertain		adequate	true	NO	false-positive	nit	weak	false	EXONERATE	partially-true	minor	adequate	true
FINDING_8	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|codex-specialist-testing-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_9	cursor-specialist-correctness-output.txt|dyn-workflow-contract-output.txt	accepted	YES	true		adequate	true	YES	true	minor	adequate	false	YES	true	minor	adequate	false
