finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt|codex-specialist-testing-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_10	cursor-specialist-testing-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	NO	true	minor	good	false
FINDING_11	cursor-specialist-testing-output.txt	neutral	NO	true	minor	adequate	false	YES	true	major	good	false	NO	partially-true	minor	good	false
FINDING_12	cursor-specialist-testing-output.txt	neutral	NO	true	minor	adequate	false	YES	true	major	good	false	NO	true	minor	good	false
FINDING_13	cursor-specialist-testing-output.txt	neutral	NO	true	minor	adequate	false	YES	true	major	good	false	NO	true	minor	good	false
FINDING_14	cursor-specialist-testing-output.txt	rejected	NO	uncertain	nit	adequate	false	NO	partially-true	nit	good	false	NO	partially-true	nit	good	false
FINDING_15	cursor-specialist-testing-output.txt|dyn-docs-topology-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	good	false	NO	true	nit	adequate	false
FINDING_16	cursor-specialist-testing-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	nit	adequate	false
FINDING_17	codex-specialist-testing-output.txt	accepted	NO	true	minor	adequate	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_18	dyn-migration-equivalence-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_19	dyn-migration-equivalence-output.txt	rejected	JUDGE_ERROR				true	NO	true	minor	no-fix	false	NO	true	minor	good	false
FINDING_2	codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_20	dyn-migration-equivalence-output.txt	rejected	JUDGE_ERROR				true	NO	true	minor	no-fix	false	NO	true	minor	adequate	false
FINDING_21	dyn-docs-topology-output.txt	accepted	YES	true	major	adequate	false	YES	true	blocker	good	false	YES	true	blocker	excellent	false
FINDING_22	dyn-docs-topology-output.txt	accepted	NO	true	minor	adequate	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_23	dyn-docs-topology-output.txt	accepted	NO	true	minor	adequate	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_24	dyn-docs-topology-output.txt	neutral	NO	true	minor	adequate	false	NO	partially-true	minor	good	false	YES	true	major	excellent	false
FINDING_25	dyn-docs-topology-output.txt	accepted	NO	true	minor	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_26	dyn-docs-topology-output.txt	accepted	NO	true	minor	adequate	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_3	codex-specialist-correctness-output.txt|dyn-migration-equivalence-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_4	codex-specialist-correctness-output.txt	accepted	NO	uncertain	minor	adequate	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_5	codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	good	false	NO	true	minor	good	false
FINDING_6	cursor-specialist-edge-cases-output.txt	accepted	JUDGE_ERROR				true	YES	true	minor	good	false	YES	true	minor	good	false
FINDING_7	cursor-specialist-edge-cases-output.txt	neutral	JUDGE_ERROR				true	YES	true	major	adequate	false	NO	true	minor	adequate	false
FINDING_8	cursor-specialist-edge-cases-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	adequate	false	NO	true	nit	adequate	false
FINDING_9	cursor-specialist-edge-cases-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	adequate	false	NO	true	nit	good	false
