finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-dyn-state-plumbing, Codex-dyn-state-plumbing	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Codex-Arch, Codex-Edge, Codex-Innovation, Codex-dyn-bash-contract, Codex-Pragmatic, Codex-Requirements, Codex-dyn-state-plumbing, Codex-dyn-test-gate	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Cursor-Edge, Codex-dyn-test-gate	accepted	YES	partially-true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_4	Codex-Edge, Codex-Innovation	accepted	YES	partially-true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_5	Cursor-Innovation	accepted	YES	true	major	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_6	Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_7	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_8	Codex-Pragmatic, Codex-dyn-state-plumbing	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_9	Cursor-dyn-bash-contract, Codex-dyn-bash-contract, Codex-dyn-test-gate	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_10	Codex-dyn-bash-contract, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_11	Codex-dyn-bash-contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_12	Codex-dyn-state-plumbing	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_13	Cursor-dyn-test-gate	accepted	YES	true	minor	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor
FINDING_14	Codex-dyn-test-gate	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_15	Codex-dyn-test-gate	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
