finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Triage Boundary Auditor	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_2	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	rejected	NO	false-positive	nit	adequate	false	codex-validity	NO	false-positive	nit	good	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	major	in_scope
FINDING_3	Cursor-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-dyn-Triage Boundary Auditor	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	major	in_scope
FINDING_4	Cursor-Arch	accepted	NO	uncertain	minor	adequate	true	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	minor	in_scope
FINDING_5	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Codex-Requirements	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	major	in_scope
FINDING_6	Cursor-Arch, Cursor-Pragmatic	rejected	NO	false-positive	nit	adequate	false	codex-validity	NO	false-positive	nit	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_7	Codex-Arch, Codex-Pragmatic, Codex-dyn-Triage Boundary Auditor	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_8	Codex-Arch, Codex-Innovation, Cursor-Requirements, Codex-Requirements, Codex-dyn-Triage Boundary Auditor	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_9	Codex-Arch, Codex-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_10	Cursor-Innovation, Codex-dyn-Triage Boundary Auditor	neutral	NO	partially-true	minor	adequate	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	major	oos
FINDING_11	Cursor-Innovation, Cursor-Requirements, Cursor-dyn-Triage Boundary Auditor	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	major	in_scope
FINDING_12	Cursor-Innovation, Codex-dyn-Triage Boundary Auditor	rejected	NO	false-positive	nit	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	minor	in_scope
FINDING_13	Codex-Innovation, Codex-dyn-Triage Boundary Auditor	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	major	in_scope
FINDING_14	Codex-Innovation, Codex-dyn-Triage Boundary Auditor	accepted	YES	true	major	excellent	false	codex-validity	NO	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	major	in_scope
FINDING_15	Codex-Pragmatic	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_16	Codex-Pragmatic, Codex-dyn-Triage Boundary Auditor	accepted	YES	true	major	good	false	codex-validity	NO	partially-true	major	adequate	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	major	in_scope
FINDING_17	Cursor-Requirements	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	minor	in_scope
FINDING_18	Cursor-Requirements	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	minor	in_scope
FINDING_19	Codex-Requirements	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_20	Cursor-dyn-Triage Boundary Auditor	accepted	YES	partially-true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	major	in_scope
FINDING_21	Cursor-dyn-Triage Boundary Auditor	rejected	NO	false-positive	nit	adequate	false	codex-validity	NO	partially-true	major	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	major	in_scope
FINDING_22	Cursor-dyn-Triage Boundary Auditor	neutral	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	oos
FINDING_23	Codex-dyn-Triage Boundary Auditor	accepted	YES	true	major	good	false	codex-validity	NO	partially-true	major	adequate	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	major	in_scope
FINDING_24	Cursor-Arch	rejected	NO	false-positive	nit	good	false	codex-validity	NO	false-positive	nit	good	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	major	in_scope
FINDING_25	Cursor-Innovation	rejected	NO	false-positive	nit	good	false	codex-validity	NO	false-positive	nit	good	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	major	in_scope
FINDING_26	Codex-Pragmatic	rejected	NO	partially-true	major	good	false	codex-validity	NO	false-positive	nit	good	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	major	in_scope
FINDING_27	Cursor-Requirements	rejected	NO	false-positive	nit	good	false	codex-validity	NO	false-positive	nit	good	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	minor	in_scope
OOS_1	Cursor-Innovation	neutral	NO	partially-true	nit	adequate	false	codex-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	YES	true	nit	adequate	false	codex-pragmatism	minor	oos
OOS_2	Cursor-Innovation	neutral	NO	partially-true	nit	good	false	codex-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	minor	oos
OOS_3	Cursor-Pragmatic	rejected	NO	false-positive	nit	adequate	false	codex-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	minor	oos
OOS_4	Cursor-dyn-Triage Boundary Auditor	rejected	NO	false-positive	nit	adequate	false	codex-validity	NO	false-positive	nit	good	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	minor	oos
