Reviewing the implementation plan and validating it against the codebase.
1. **[architecture]** `skills/design/scripts/render-plan-review-prompt.sh` — Plan requires reading `$DESIGN_TMPDIR/run-params.json`, but the renderer only accepts `--plan-file` and `dispatch-plan-review-panel.sh` invokes it without exporting `DESIGN_TMPDIR` or passing a tmpdir flag (`skills/design/scripts/dispatch-plan-review-panel.sh:56-81`). Tier emphasis cannot be selected at render time as written.

2. **[correctness]** `skills/design/scripts/dispatch-plan-review-panel.sh:54-67` — Dynamic specialist prompts use `render-plan-review-prompt.sh | tail -n +2`, which drops the first output line. If tier emphasis is prepended before `full_role` (per plan), dynamic slots silently lose the emphasis block while static slots keep it.

3. **[correctness]** `skills/design/SKILL.md:728-734` — Step 3 still hardcodes `--round-num 1` in the `plan-review-loop.sh` fence. Plan assigns round tracking to `review-round-count.txt` and `plan-review-loop.sh` but does not explicitly require replacing the literal `1` with a read/increment from the counter file in this fence (and any other Step 3 entry paths).

4. **[correctness]** Testing strategy / file list — Plan requires tier-emphasis strings in reviewer prompts but omits `skills/design/scripts/test-plan-review-prompt.sh` and `skills/design/scripts/render-plan-review-prompt.md`. The harness renders without `run-params.json` today; without fixture + assertions, emphasis injection can regress unnoticed.

5. **[risk-integration]** `scripts/test-design-structure.sh:242-244,372-382,709-736` — Deleting `plan-review-quick.md` will fail existing structural pins (7b existence, 13q security OOS, FINDING_2678 acceptance anchors). Plan mentions updating `test-design-structure.sh` but does not enumerate removing/replacing these quick-mode-specific checks.

6. **[risk-integration]** `scripts/test-effort-prose.sh:15` — Harness file list still includes `skills/design/references/plan-review-quick.md`. Deleting that reference without updating the harness will fail `make lint` (not listed in plan files).

7. **[risk-integration]** `agent-lint.toml`, `Makefile`, `docs/linting.md:217` — Deleted `read-design-review-budget.sh` / `test-read-design-review-budget-invoke` remain wired in lint/Makefile/docs. Plan deletes scripts but does not list removing Makefile target, `agent-lint.toml` entries, or the `docs/linting.md` harness row.

8. **[architecture]** `skills/design/SKILL.md:92,348-360,575` — Plan removes `--trivial` and remaps SIMPLE sketch-skip, but does not explicitly retire the `TRIVIAL_DOC_ONLY` codebase-scan carve-out in NEVER #1, Step 2a zero-sketch prose, or `NO_SKETCHES_CLASSIFIED_TRIVIAL` handling (only the renamed SIMPLE sentinel is specified). Leftover router/trivial prose conflicts with v2 `SIMPLE|HARD`-only `run-params.json`.

9. **[correctness]** Plan Approach / tier-gate copy — Tier-gate text says "Re-run cap: 3" (SIMPLE) while Gate C logic hides re-run when the counter **equals** the cap after increment-before-each Step 3 run, yielding **3 total panel executions**, not 3 Gate C re-runs after the first. Operator expectation mismatch unless copy is clarified.

10. **[correctness]** `skills/design/SKILL.md:225-252` — Plan drops derived fields from `write-run-params.sh` but does not explicitly update the Step 0b write-failure in-memory defaults and graceful-degrade `write-run-params.sh` recovery call (still pass `--sketch-budget`, `--review-budget`, `--workflow-path`, `--reason`). A failed v2 write would call a rewritten writer with removed flags.

[OUT_OF_SCOPE] `scripts/timing-ledger.sh` — Plan says switch tier-label reads from `workflow_path` in `run-params.json`, but `timing-ledger.sh` has no `run-params` reader today; `/design` does not invoke `timing-ledger.sh workflow-path`. Clarify whether design should start recording `design_classification` into the ledger or drop this file from scope.

schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	architecture	skills/design/scripts/render-plan-review-prompt.sh:19-88; skills/design/scripts/dispatch-plan-review-panel.sh:56-81	Renderer cannot read run-params for tier emphasis	dispatch calls renderer with only --plan-file; DESIGN_TMPDIR not passed; emphasis branch never runs or reads wrong path	Add --design-tmpdir to render-plan-review-prompt.sh (or export DESIGN_TMPDIR from dispatch); thread from plan-review-loop/dispatch; extend test-plan-review-prompt.sh with fixture run-params.json
1	in_scope	important	correctness	skills/design/scripts/dispatch-plan-review-panel.sh:54-67	tail -n +2 drops first rendered line	If tier emphasis is line 1, dynamic dyn-* prompts miss SIMPLE/HARD bias	Inject emphasis after tail in append_shared_prompt_tail, or change tail offset, or duplicate emphasis in write_dynamic_prompt; add harness coverage for dynamic prompt files
1	in_scope	important	correctness	skills/design/SKILL.md:728-734	Hardcoded --round-num 1 in Step 3 fence	Counter file never wired; Gate C cap ineffective across re-runs	Replace --round-num 1 with read of review-round-count.txt after increment; document same block for all Step 3 entry paths (Gate C re-run, Gate A re-entry)
1	in_scope	important	correctness	skills/design/scripts/test-plan-review-prompt.sh:1-86	Missing harness updates for tier emphasis	Emphasis strings ship without regression detection	Add test-plan-review-prompt.sh + render-plan-review-prompt.md to plan; assert SIMPLE/HARD locked phrases with tmp run-params fixtures
1	in_scope	important	risk-integration	scripts/test-design-structure.sh:242-244;372-382;709-736	Structural pins require plan-review-quick.md	Deleting quick reference fails make lint despite plan	Delete/replace checks 7b/13q/FINDING_2678; add pins for Gate C cap and invoke-plan-validator.sh rename
1	in_scope	important	risk-integration	scripts/test-effort-prose.sh:9-16	effort-prose harness lists deleted quick doc	make lint fails after plan-review-quick.md removal	Remove plan-review-quick.md from FILES array or drop file from harness scope explicitly in plan
1	in_scope	important	risk-integration	Makefile:406-407; agent-lint.toml:896,1264; docs/linting.md:217	Stale harness wiring for deleted review-budget scripts	make lint still invokes removed test-read-design-review-budget-invoke	Remove Makefile target, agent-lint.toml paths, docs/linting.md row; grep repo for read-design-review-budget-invoke
1	in_scope	important	architecture	skills/design/SKILL.md:92;348-360;575	TRIVIAL_DOC_ONLY / NO_SKETCHES_CLASSIFIED_TRIVIAL prose retained	Conflicts with two-tier SIMPLE/HARD-only contract; ambiguous zero-sketch trigger	Rewrite NEVER #1 and Step 2a/2b for design_classification==SIMPLE only; update test-design-structure NO_SKETCHES pin to NO_SKETCHES_CLASSIFIED_SIMPLE
1	in_scope	nit	correctness	skills/design/references/approval-gates.md:19-20; plan Approach tier-gate bullets	Re-run cap wording vs counter semantics	Tier-gate "Re-run cap: 3" reads like 3 extra re-runs; counter caps total Step 3 executions at 3	Clarify tier-gate/Gate C copy as "up to N full panel runs" or adjust hide threshold to cap+1 if extra re-runs intended
1	in_scope	important	correctness	skills/design/SKILL.md:225-252	write-run-params failure recovery still uses v1 argv	Post-failure jq/recovery calls removed flags and break on v2 writer	Update failure defaults to design_classification=HARD only; recovery write uses v2 argv shape only
1	out_of_scope	latent	architecture	scripts/timing-ledger.sh:176-189	Plan updates timing-ledger run-params reads not present in code	No current reader; scope unclear unless new workflow-path record added from design	Confirm intent: add design Step 0 call to record design_classification, or remove timing-ledger.sh from plan file list
