finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-dyn-contract-drift	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Cursor-Arch, Codex-Arch, Codex-Innovation, Codex-dyn-handoff-control	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Codex-Arch, Codex-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_4	Cursor-Edge, Cursor-Requirements, Cursor-Innovation, Cursor-Pragmatic, Cursor-dyn-handoff-control	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_5	Codex-Edge	accepted	YES	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_6	Codex-Edge, Codex-Innovation, Codex-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_7	Cursor-Pragmatic, Cursor-dyn-handoff-control	accepted	EXONERATE	false-positive	major	adequate	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_8	Cursor-Pragmatic, Cursor-dyn-handoff-control	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_9	Cursor-Pragmatic	exonerated	EXONERATE	partially-true	minor	adequate	true	Claude	EXONERATE	true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_10	Cursor-Pragmatic, Codex-dyn-harness-oracle	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_11	Cursor-dyn-handoff-control	neutral	YES	true	major	adequate	false	Claude	NO	false-positive	nit	adequate	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_12	Cursor-dyn-handoff-control	exonerated	EXONERATE	partially-true	minor	adequate	true	Claude	NO	false-positive	minor	adequate	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_13	Codex-dyn-harness-oracle	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_14	Codex-dyn-harness-oracle	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor
