finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	exonerated	YES	true	minor	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	minor	adequate	false
FINDING_10	cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-auth-flow-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	minor	adequate	false
FINDING_11	cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-bash-lifecycle-output.txt|dyn-probe-cache-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	minor	adequate	false
FINDING_12	cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	partially-true	minor	adequate	false	YES	true	major	adequate	false	EXONERATE	partially-true	minor	adequate	false
FINDING_13	cursor-specialist-testing-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false	EXONERATE	true		adequate	true
FINDING_14	dyn-auth-flow-output.txt	accepted	YES	true	minor	adequate	false	YES	true	major	adequate	false	YES	true	minor	good	false
FINDING_15	dyn-auth-flow-output.txt|dyn-probe-cache-output.txt	exonerated	EXONERATE	true	minor	weak	false	EXONERATE	true	minor	weak	false	YES	true	minor	adequate	false
FINDING_16	cursor-specialist-security-output.txt|cursor-specialist-edge-cases-output.txt|dyn-toml-strip-output.txt|dyn-secret-surface-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_17	dyn-toml-strip-output.txt	accepted	EXONERATE	false-positive	nit	weak	false	YES	partially-true	minor	adequate	false	YES	true	minor	good	false
FINDING_18	dyn-toml-strip-output.txt	exonerated	EXONERATE	partially-true	minor	weak	false	YES	true	major	adequate	false	EXONERATE	partially-true	minor	weak	false
FINDING_19	cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	minor	adequate	false	YES	true	minor	adequate	false	EXONERATE	partially-true	nit	adequate	false
FINDING_2	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-auth-flow-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_20	cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	nit	adequate	false	YES	true	nit	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_21	dyn-bash-lifecycle-output.txt	exonerated	EXONERATE	partially-true	nit	weak	false	EXONERATE	partially-true	nit	weak	false	EXONERATE	partially-true		adequate	true
FINDING_22	dyn-bash-lifecycle-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_23	dyn-probe-cache-output.txt	exonerated	EXONERATE	true	minor	weak	false	EXONERATE	true	minor	weak	false	YES	true	major	good	false
FINDING_24	dyn-launcher-parity-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false	EXONERATE	true		adequate	true
FINDING_25	cursor-specialist-security-output.txt|dyn-secret-surface-output.txt	exonerated	EXONERATE	true	minor	no-fix	false	YES	true	minor	adequate	false	EXONERATE	true		no-fix	true
FINDING_26	dyn-toml-strip-output.txt	exonerated	YES	true	nit	no-fix	false	EXONERATE	partially-true	nit	weak	true	EXONERATE	partially-true	nit	weak	true
FINDING_27	dyn-toml-strip-output.txt	accepted	YES	true	minor	adequate	false	YES	true	nit	adequate	false	YES	true	minor	good	false
FINDING_28	dyn-bash-lifecycle-output.txt	accepted	YES	true	nit	adequate	false	EXONERATE	true	nit	adequate	false	YES	true		good	true
FINDING_29	dyn-probe-cache-output.txt	accepted	YES	true	nit	adequate	false	EXONERATE	true	nit	adequate	false	YES	true	nit	adequate	false
FINDING_3	cursor-specialist-structure-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	minor	good	false
FINDING_30	dyn-secret-surface-output.txt	accepted	EXONERATE	uncertain	nit	weak	true	YES	true	nit	adequate	false	YES	true	nit	good	false
FINDING_4	cursor-specialist-structure-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true	minor	adequate	false	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_5	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_6	cursor-specialist-structure-output.txt	exonerated	EXONERATE	partially-true	nit	weak	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_7	cursor-specialist-structure-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-launcher-parity-output.txt	accepted	YES	true	nit	adequate	false	YES	true	nit	adequate	false	YES	partially-true	nit	good	false
FINDING_8	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-security-output.txt|dyn-secret-surface-output.txt	accepted	YES	true	major	excellent	false	YES	partially-true	minor	adequate	true	YES	true	major	good	false
FINDING_9	cursor-specialist-correctness-output.txt|cursor-specialist-security-output.txt|dyn-auth-flow-output.txt	accepted	YES	true	minor	no-fix	false	YES	true	major	adequate	false	YES	true	minor	adequate	false
