finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Bg Wait Hook Specialist	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Cursor	YES	true	minor	good	false	Cursor	major	in_scope
FINDING_2	Cursor-Arch, Cursor-Innovation, Codex-Innovation, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Cursor-dyn-Bg Wait Hook Specialist, Codex-dyn-Bg Wait Hook Specialist	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Cursor	YES	true	minor	good	false	Cursor	major	in_scope
FINDING_3	Cursor-Arch, Cursor-Innovation, Codex-dyn-Bg Wait Hook Specialist	accepted	NO	partially-true	minor	adequate	true	Claude	YES	true	minor	good	false	Cursor	YES	true	minor	good	false	Cursor	major	in_scope
FINDING_4	Codex-Arch	rejected	NO	false-positive	major	adequate	false	Claude	NO	partially-true	nit	adequate	true	Cursor	NO	false-positive	nit	adequate	false	Cursor	major	in_scope
FINDING_5	Cursor-Innovation, Cursor-Pragmatic, Cursor-dyn-Bg Wait Hook Specialist	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	minor	good	false	Cursor	YES	true	minor	good	false	Cursor	major	in_scope
FINDING_6	Cursor-Requirements	rejected	NO	partially-true	nit	adequate	true	Claude	NO	partially-true	nit	adequate	false	Cursor	NO	partially-true	minor	adequate	false	Cursor	minor	in_scope
FINDING_7	Cursor-Innovation	accepted	NO	partially-true	minor	adequate	true	Claude	YES	true	minor	good	false	Cursor	YES	true	minor	good	false	Cursor	minor	in_scope
FINDING_8	Codex-Innovation	accepted	NO	partially-true	minor	adequate	true	Claude	YES	true	minor	good	false	Cursor	YES	true	minor	good	false	Cursor	minor	in_scope
FINDING_9	Cursor-Pragmatic	accepted	NO	partially-true	minor	adequate	true	Claude	YES	true	minor	good	false	Cursor	YES	true	minor	good	false	Cursor	minor	in_scope
FINDING_10	Codex-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Cursor	YES	true	minor	good	false	Cursor	major	in_scope
FINDING_11	Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Cursor	YES	true	minor	good	false	Cursor	major	in_scope
FINDING_12	Codex-dyn-Bg Wait Hook Specialist	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Cursor	YES	true	minor	good	false	Cursor	major	in_scope
OOS_1	Cursor-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Cursor	YES	true	minor	good	false	Cursor	minor	oos
OOS_2	Cursor-Pragmatic	accepted	YES	true	nit	adequate	false	Claude	YES	true	minor	good	false	Cursor	YES	true	nit	adequate	false	Cursor	minor	oos
OOS_3	Cursor-Pragmatic	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Cursor	YES	true	minor	good	false	Cursor	minor	oos
