finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-Pragmatic, Cursor-Requirements, Codex-dyn-caller-sweep	accepted	YES	true	blocker	excellent	false	Claude	YES	true	blocker	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch, Codex-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Codex-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements, Cursor-dyn-contract-completeness, Codex-dyn-contract-completeness, Cursor-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Codex-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements, Cursor-dyn-contract-completeness, Codex-dyn-contract-completeness, Cursor-dyn-caller-sweep, Codex-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Codex-Arch, Cursor-Pragmatic, Cursor-dyn-caller-sweep, Codex-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	blocker	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Codex-Arch, Cursor-Innovation, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-dyn-contract-completeness	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Codex-Arch, Codex-Innovation	accepted	YES	true	minor	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_8	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Cursor-Pragmatic, Cursor-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Cursor-Pragmatic, Cursor-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	blocker	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_11	Cursor-Pragmatic	neutral	NO	partially-true	minor	good	false	Claude	YES	true	major	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	latent
FINDING_12	Codex-Requirements, Cursor-dyn-contract-completeness, Codex-dyn-contract-completeness, Codex-dyn-caller-sweep	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_13	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_14	Cursor-dyn-contract-completeness	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_15	Cursor-dyn-contract-completeness, Codex-dyn-contract-completeness	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_16	Cursor-dyn-caller-sweep, Codex-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	blocker	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_17	Codex-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
OOS_1	Cursor-dyn-contract-completeness	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent
OOS_2	Cursor-dyn-caller-sweep	rejected	NO	true	minor	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	latent
OOS_3	Cursor-dyn-caller-sweep	rejected	NO	true	minor	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent
