finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|dyn-score-parity-output.txt|dyn-prompt-drift-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	true	minor	good	false	cursor-plan-fidelity	NO	true	minor	good	false	cursor-pragmatism	in_scope
FINDING_2	codex-specialist-edge-cases-output.txt|dyn-prompt-drift-output.txt	rejected	NO	partially-true	minor	good	false	cursor-validity	NO	true	minor	good	false	cursor-plan-fidelity	NO	partially-true	minor	good	false	cursor-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt	rejected	NO	true	minor	weak	false	cursor-validity	NO	true	minor	weak	false	cursor-plan-fidelity	NO	true	minor	weak	false	cursor-pragmatism	in_scope
FINDING_4	cursor-specialist-edge-cases-output.txt	neutral	YES	true	minor	excellent	false	cursor-validity	NO	partially-true	minor	good	false	cursor-plan-fidelity	NO	partially-true	minor	good	false	cursor-pragmatism	in_scope
FINDING_5	cursor-specialist-testing-output.txt	neutral	NO	true	nit	adequate	false	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_6	dyn-score-parity-output.txt	rejected	NO	false-positive	nit	no-fix	false	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	false-positive	nit	no-fix	false	cursor-pragmatism	oos
FINDING_7	dyn-score-parity-output.txt	neutral	NO	true	minor	adequate	false	cursor-validity	YES	true	minor	adequate	false	cursor-plan-fidelity	NO	true	minor	adequate	false	cursor-pragmatism	oos
FINDING_8	dyn-score-parity-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_9	dyn-prompt-drift-output.txt	rejected	NO	false-positive	nit	no-fix	false	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true	nit	no-fix	false	cursor-pragmatism	oos
FINDING_10	dyn-prompt-drift-output.txt	rejected	NO	false-positive	nit	no-fix	false	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true	nit	no-fix	false	cursor-pragmatism	oos
FINDING_11	dyn-prompt-drift-output.txt	rejected	NO	true	nit	weak	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	weak	false	cursor-pragmatism	oos
FINDING_12	dyn-prompt-drift-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
