finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Pragmatic, Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Cursor-Innovation, Cursor-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	minor	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Cursor-dyn-stream-contract, Codex-dyn-stream-contract	accepted	YES	partially-true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Cursor-dyn-stream-contract	neutral	NO	false-positive	nit	weak	false	Claude	NO	false-positive	nit	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Cursor-dyn-cutover-completeness, Codex-dyn-cutover-completeness	neutral	NO	false-positive	minor	weak	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Cursor-dyn-cutover-completeness, Codex-dyn-cutover-completeness	neutral	NO	false-positive	minor	good	false	Claude	NO	false-positive	nit	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_8	Codex-Innovation	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Codex-dyn-cutover-completeness	neutral	YES	true	minor	good	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
OOS_1	Cursor-dyn-cutover-completeness	neutral	YES	true	minor	good	false	Claude	NO	partially-true	nit	no-fix	false	Codex	NO	true	minor	adequate	false	Cursor	latent
OOS_2	Cursor-dyn-cutover-completeness	rejected	NO	partially-true	nit	adequate	false	Claude	NO	true	nit	no-fix	false	Codex	NO	true	nit	good	false	Cursor	nit
OOS_3	Codex-dyn-cutover-completeness	rejected	NO	true	nit	weak	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	partially-true	minor	weak	true	Cursor	latent
