finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness	accepted	YES	true	minor	weak	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
FINDING_2	cursor-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-launch-contract	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	nit	weak	false	codex-plan-fidelity	NO	true	nit	weak	false	codex-pragmatism	oos
FINDING_3	cursor-specialist-correctness	rejected	NO	partially-true	minor	weak	false	codex-validity	NO	partially-true	minor	weak	true	codex-plan-fidelity	NO	true	major	adequate	false	codex-pragmatism	oos
FINDING_4	codex-specialist-correctness	accepted	YES	true	major	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_5	cursor-specialist-edge-cases|codex-specialist-edge-cases|dyn-dyn-launch-contract	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-edge-cases	neutral	NO	partially-true	nit	weak	false	codex-validity	YES	true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
FINDING_7	codex-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-launch-contract	accepted	YES	true	major	excellent	false	codex-validity	NO	partially-true	minor	adequate	true	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_8	cursor-specialist-testing	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_9	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_10	cursor-specialist-testing	accepted	YES	true	minor	adequate	false	codex-validity	YES	partially-true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_11	cursor-specialist-testing	accepted	YES	true	minor	adequate	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	oos
FINDING_12	codex-specialist-testing	rejected	NO	true	minor	adequate	false	codex-validity	NO	false-positive	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_13	dyn-dyn-launch-contract	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	in_scope
FINDING_14	dyn-dyn-launch-contract	accepted	YES	true	minor	good	false	codex-validity	YES	true	nit	adequate	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	oos
FINDING_15	dyn-dyn-launch-contract	rejected	NO	true	minor	weak	false	codex-validity	NO	partially-true	nit	no-fix	false	codex-plan-fidelity	NO	true	nit	no-fix	false	codex-pragmatism	oos
