finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Requirements, Codex-dyn-ledger-dedup	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch, Cursor-Innovation, Cursor-Requirements	accepted	YES	partially-true	major	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Codex-Arch, Codex-Innovation, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_4	Codex-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Cursor-Pragmatic, Cursor-dyn-ledger-dedup	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Cursor-Pragmatic	neutral	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Cursor-Pragmatic	accepted	NO	false-positive	nit	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_8	Cursor-dyn-ledger-dedup	rejected	NO	partially-true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_9	Cursor-dyn-blended-override-chain	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_10	Cursor-dyn-blended-override-chain, Codex-dyn-blended-override-chain	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
OOS_1	Cursor-Pragmatic	accepted	YES	true	minor	good	false	Claude	YES	true	major	adequate	false	Codex	YES	true	minor	adequate	false	Cursor	latent
OOS_2	Cursor-Pragmatic	rejected	NO	true	nit	weak	false	Claude	NO	true	nit	no-fix	false	Codex	NO	partially-true	nit	weak	false	Cursor	nit
OOS_3	Cursor-dyn-ledger-dedup	rejected	NO	true	minor	adequate	false	Claude	NO	true	major	adequate	false	Codex	NO	true		adequate	true	Cursor	latent
OOS_4	Cursor-dyn-blended-override-chain	rejected	NO	partially-true	nit	weak	false	Claude	NO	partially-true	nit	weak	false	Codex	NO	partially-true		adequate	true	Cursor	latent
