finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Codex-Arch, Codex-Innovation	accepted							YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_2	Cursor-Innovation, Codex-dyn-Voter Fallback Auditor	neutral							YES	true	major	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	oos
FINDING_3	Cursor-Innovation	neutral							YES	true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important	in_scope
FINDING_4	Cursor-Innovation, Cursor-Requirements	rejected							NO	true	minor	good	false	Codex	NO	true	minor	good	false	Cursor	important	in_scope
FINDING_5	Cursor-Requirements	rejected							NO	true	minor	good	false	Codex	NO	true	minor	good	false	Cursor	important	in_scope
FINDING_6	Cursor-Requirements	neutral							YES	true	minor	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_7	Codex-Arch	neutral							YES	true	major	good	false	Codex	NO	true	minor	good	false	Cursor	important	oos
FINDING_8	Codex-Innovation	neutral							YES	true	major	good	false	Codex	NO	true	minor	good	false	Cursor	important	oos
FINDING_9	Codex-Pragmatic	accepted							YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_10	Codex-Requirements	neutral							YES	true	major	good	false	Codex	NO	true	minor	good	false	Cursor	important	oos
