finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	rejected	NO	true	minor	adequate	false	NO	true	major	adequate	false	NO	true	minor	good	false
FINDING_10	dyn-tmpdir-validation-output.txt	neutral	NO	true	minor	adequate	true	NO	true	minor	good	false	YES	true	major	excellent	false
FINDING_2	codex-specialist-correctness-output.txt|dyn-process-cleanup-output.txt	rejected	NO	true	minor	adequate	false	NO	true	major	good	false	NO	true	minor	good	false
FINDING_3	codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt|codex-specialist-testing-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_4	cursor-specialist-edge-cases-output.txt	rejected	NO	true		adequate	true	NO	true	minor	adequate	false	NO	true		adequate	true
FINDING_5	cursor-specialist-edge-cases-output.txt|dyn-tmpdir-validation-output.txt	neutral	NO	partially-true	minor	adequate	false	NO	true	major	adequate	false	YES	true	major	good	false
FINDING_6	cursor-specialist-testing-output.txt	rejected	NO	true		adequate	true	NO	true	minor	adequate	false	NO	true		good	true
FINDING_7	dyn-process-cleanup-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	minor	good	false	NO	partially-true	minor	good	false
FINDING_8	dyn-process-cleanup-output.txt	rejected	NO	true	minor	adequate	false	NO	true	minor	adequate	false	NO	true	minor	adequate	false
FINDING_9	dyn-tmpdir-validation-output.txt	accepted	YES	true	major	excellent	false	NO	partially-true	minor	good	false	YES	true	major	excellent	false
OOS_1	dyn-process-cleanup-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	good	false	NO	true	minor	adequate	false
OOS_2	dyn-process-cleanup-output.txt	accepted	YES	true		adequate	true	YES	true	major	adequate	false	YES	true	minor	adequate	false
OOS_3	dyn-process-cleanup-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_4	dyn-tmpdir-validation-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_5	dyn-tmpdir-validation-output.txt	accepted	YES	true	minor	adequate	false	YES	true	major	good	false	NO	true		good	true
