finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|codex-specialist-correctness|cursor-specialist-edge-cases|codex-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-gate-authority	accepted	NO	false-positive	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|dyn-dyn-gate-authority	accepted	NO	false-positive	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-gate-authority	accepted	NO	false-positive	major	good	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_4	cursor-specialist-correctness|codex-specialist-correctness|cursor-specialist-edge-cases|codex-specialist-edge-cases|cursor-specialist-testing|codex-specialist-testing|dyn-dyn-gate-authority	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	in_scope
FINDING_5	codex-specialist-correctness	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	in_scope
FINDING_6	codex-specialist-correctness	rejected	NO	false-positive	major	excellent	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	false-positive	major	no-fix	false	codex-pragmatism	in_scope
FINDING_7	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|codex-specialist-testing|dyn-dyn-gate-authority	neutral	NO	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	true	major	good	false	codex-pragmatism	in_scope
FINDING_8	cursor-specialist-edge-cases|cursor-specialist-testing|codex-specialist-testing|dyn-dyn-gate-authority	neutral	NO	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	in_scope
FINDING_9	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-gate-authority	rejected	NO	true	minor	good	false	codex-validity	NO	true	nit	good	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	in_scope
FINDING_10	cursor-specialist-testing	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_11	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-gate-authority	rejected	NO	true	minor	adequate	false	codex-validity	NO	true	nit	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_12	cursor-specialist-edge-cases	neutral	NO	true	nit	excellent	false	codex-validity	YES	true	nit	excellent	false	codex-plan-fidelity	NO	true	nit	excellent	false	codex-pragmatism	in_scope
FINDING_13	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_14	cursor-specialist-testing	neutral	NO	partially-true	nit	weak	false	codex-validity	YES	partially-true	nit	adequate	false	codex-plan-fidelity	NO	partially-true	nit	weak	false	codex-pragmatism	in_scope
