finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Codex-Arch, Codex-Innovation, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_2	Cursor-Innovation, Cursor-dyn-Ast Gate Integrator, Codex-dyn-Ast Gate Integrator	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_3	Cursor-Innovation	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_4	Cursor-dyn-Ast Gate Integrator	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	major	in_scope
FINDING_5	Cursor-Arch	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	major	in_scope
FINDING_6	Cursor-Pragmatic	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	major	in_scope
FINDING_7	Cursor-Requirements	accepted	YES	true	major	good	false	codex-validity	YES	true	major	adequate	false	codex-plan-fidelity	YES	true	major	adequate	false	codex-pragmatism	major	in_scope
OOS_1	Cursor-Arch	rejected	NO	true	minor	no-fix	false	codex-validity	NO	true	minor	no-fix	false	codex-plan-fidelity	NO	true	minor	no-fix	false	codex-pragmatism	minor	oos
OOS_2	Cursor-Pragmatic	rejected	NO	true	nit	no-fix	false	codex-validity	NO	true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	minor	oos
OOS_3	Cursor-Pragmatic	neutral	NO	true	minor	no-fix	false	codex-validity	YES	true	minor	no-fix	false	codex-plan-fidelity	NO	true	minor	no-fix	false	codex-pragmatism	minor	oos
OOS_4	Cursor-dyn-Ast Gate Integrator	accepted	YES	true	minor	no-fix	false	codex-validity	YES	true	minor	no-fix	false	codex-plan-fidelity	YES	true	minor	no-fix	false	codex-pragmatism	minor	oos
