finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation, Codex-Pragmatic, Cursor-dyn-parity-fidelity, Codex-dyn-parity-fidelity	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Cursor-Arch, Codex-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Codex-dyn-caller-sweep	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Arch, Cursor-dyn-parity-fidelity	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Cursor-Arch	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_5	Cursor-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Codex-Pragmatic, Cursor-dyn-parity-fidelity, Codex-dyn-parity-fidelity	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Cursor-dyn-parity-fidelity	neutral	NO	true	minor	adequate	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_8	Cursor-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
OOS_1	Cursor-Arch	neutral	YES	true	minor	good	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent
OOS_2	Cursor-Arch	rejected	NO	partially-true	nit	weak	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	nit
OOS_3	Cursor-dyn-parity-fidelity	neutral	YES	true	minor	good	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent
