finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|codex-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-bgjob-contract	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-bgjob-contract	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_3	codex-specialist-edge-cases	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_4	codex-specialist-testing	rejected	NO	true	minor	no-fix	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	in_scope
FINDING_5	codex-specialist-testing	rejected	NO	true	minor	no-fix	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	in_scope
OOS_1	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-bgjob-contract	rejected	NO	true	minor	no-fix	false	codex-validity	JUDGE_ERROR				true	codex-plan-fidelity	JUDGE_ERROR				true	codex-pragmatism	oos
OOS_2	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-bgjob-contract	rejected	NO	partially-true	nit	no-fix	false	codex-validity	JUDGE_ERROR				true	codex-plan-fidelity	JUDGE_ERROR				true	codex-pragmatism	oos
OOS_3	cursor-specialist-edge-cases	rejected	NO	true	minor	no-fix	false	codex-validity	JUDGE_ERROR				true	codex-plan-fidelity	JUDGE_ERROR				true	codex-pragmatism	oos
OOS_4	cursor-specialist-correctness	rejected	NO	true	minor	no-fix	false	codex-validity	JUDGE_ERROR				true	codex-plan-fidelity	JUDGE_ERROR				true	codex-pragmatism	oos
OOS_5	cursor-specialist-edge-cases|dyn-dyn-bgjob-contract	rejected	NO	true	minor	no-fix	false	codex-validity	JUDGE_ERROR				true	codex-plan-fidelity	JUDGE_ERROR				true	codex-pragmatism	oos
OOS_6	cursor-specialist-testing	rejected	NO	partially-true	minor	no-fix	false	codex-validity	JUDGE_ERROR				true	codex-plan-fidelity	JUDGE_ERROR				true	codex-pragmatism	oos
