finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	NO	false-positive	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_2	Cursor-Arch	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_3	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_4	Cursor-Arch, Cursor-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_5	Cursor-Arch, Cursor-Pragmatic	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_6	Cursor-Arch, Cursor-Innovation, Cursor-dyn-Prompt Contract Guard	rejected	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	important	in_scope
FINDING_7	Codex-Pragmatic	neutral	NO	false-positive	nit	weak	false	Claude	YES	true	major	good	false	Codex	NO	true	minor	adequate	false	Cursor	important	oos
FINDING_8	Codex-Pragmatic, Cursor-dyn-Prompt Contract Guard, Codex-dyn-Prompt Contract Guard	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_9	Cursor-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	partially-true	minor	good	false	Cursor	important	in_scope
FINDING_10	Codex-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	nit	adequate	false	Cursor	important	oos
FINDING_11	Cursor-dyn-Prompt Contract Guard, Codex-dyn-Prompt Contract Guard	neutral	NO	partially-true	minor	adequate	true	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_12	Codex-Arch	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_13	Cursor-Innovation	neutral	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_14	Codex-Innovation	neutral	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	important	in_scope
FINDING_15	Cursor-Pragmatic	neutral	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	important	in_scope
FINDING_16	Cursor-Requirements	neutral	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	YES	true	nit	good	false	Cursor	nit	in_scope
OOS_1	Cursor-Innovation	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true		adequate	true	Cursor	latent	oos
OOS_2	Cursor-Pragmatic	rejected	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true		weak	true	Cursor	latent	oos
OOS_3	Cursor-Pragmatic	rejected	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true		weak	true	Cursor	latent	oos
OOS_4	Cursor-dyn-Prompt Contract Guard	neutral	NO	partially-true	nit	weak	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	important	oos
