finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Edge, Cursor-dyn-revision-preservation, Codex-dyn-revision-preservation	exonerated	EXONERATE	true	major	good	false	Claude	YES	true	major	good	false	Codex	EXONERATE	true	major	adequate	false	Cursor
FINDING_2	Cursor-Innovation	accepted	YES	partially-true	major	good	true	Claude	NO	false-positive	nit	weak	false	Codex	YES	true	major	good	false	Cursor
FINDING_3	Codex-Innovation	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	minor	excellent	false	Cursor
FINDING_4	Cursor-Requirements, Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_5	Cursor-Requirements, Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_6	Cursor-dyn-contract-drift, Codex-dyn-contract-drift	exonerated	EXONERATE	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_7	Cursor-dyn-contract-drift, Codex-dyn-contract-drift	exonerated	EXONERATE	true	nit	adequate	false	Claude	YES	partially-true	minor	good	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_8	Cursor-dyn-contract-drift, Codex-dyn-contract-drift	exonerated	EXONERATE	partially-true	minor	adequate	false	Claude	YES	partially-true	major	good	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_9	Cursor-dyn-contract-drift, Codex-dyn-contract-drift	exonerated	EXONERATE	partially-true	minor	adequate	false	Claude	YES	partially-true	minor	good	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_10	Cursor-dyn-harness-completeness, Codex-dyn-harness-completeness	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_11	Cursor-dyn-harness-completeness, Codex-dyn-harness-completeness	accepted	YES	true	minor	good	false	Claude	YES	partially-true	minor	good	false	Codex	YES	true	major	good	false	Cursor
