finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch	neutral	NO	true	minor	adequate	false	Claude							YES	true	major	excellent	false	Cursor	important
FINDING_2	Cursor-Innovation	accepted	YES	partially-true	major	good	true	Claude							YES	true	blocker	excellent	false	Cursor	important
FINDING_3	Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude							YES	true	blocker	excellent	false	Cursor	important
FINDING_4	Cursor-Innovation	accepted	YES	partially-true	major	good	true	Claude							YES	true	blocker	good	false	Cursor	important
FINDING_5	Cursor-Innovation, Cursor-Requirements	rejected	NO	partially-true	major	good	false	Claude							NO	partially-true	major	good	false	Cursor	important
FINDING_6	Cursor-Innovation	rejected	NO	false-positive	nit	adequate	false	Claude							NO	partially-true	minor	adequate	false	Cursor	latent
FINDING_7	Codex-Generic	accepted	YES	true	major	good	false	Claude							YES	true	blocker	excellent	false	Cursor	important
OOS_1	Cursor-Innovation	rejected	NO	partially-true	nit	adequate	false	Claude							NO	partially-true	nit	adequate	false	Cursor	nit
OOS_2	Cursor-Innovation	rejected	NO	partially-true	nit	adequate	false	Claude							NO	partially-true	nit	weak	false	Cursor	nit
OOS_3	Cursor-Requirements	accepted	YES	true	minor	good	false	Claude							YES	true	minor	good	false	Cursor	latent
OOS_4	Cursor-Requirements	rejected	NO	true	nit	adequate	false	Claude							NO	true	nit	adequate	false	Cursor	nit
