finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-security-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-artifact-contract-output.txt|dyn-tier4-state-machine-output.txt	accepted	EXONERATE	partially-true	minor	adequate	true	YES	true	major	adequate	false	YES	true	major	excellent	false
FINDING_10	cursor-specialist-security-output.txt	exonerated	EXONERATE	partially-true		adequate	true	EXONERATE	partially-true	nit	weak	false	EXONERATE	true	minor	adequate	false
FINDING_11	cursor-specialist-security-output.txt	exonerated	EXONERATE	partially-true		adequate	true	EXONERATE	partially-true	nit	weak	false	EXONERATE	partially-true	nit	weak	false
FINDING_12	cursor-specialist-security-output.txt	exonerated	EXONERATE	partially-true		weak	true	NO	false-positive	nit	weak	false	EXONERATE	true	nit	no-fix	false
FINDING_13	cursor-specialist-security-output.txt	accepted	YES	true	nit	adequate	false	EXONERATE	partially-true	nit	weak	true	YES	true	nit	good	false
FINDING_14	cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	major	adequate	false	EXONERATE	true	nit	weak	false	YES	true	major	good	false
FINDING_15	cursor-specialist-plan-fidelity-output.txt|dyn-tier4-state-machine-output.txt	exonerated	YES	partially-true		adequate	true	EXONERATE	partially-true	nit	adequate	false	EXONERATE	partially-true	minor	adequate	false
FINDING_16	dyn-patch-extraction-output.txt	accepted	YES	true		adequate	true	EXONERATE	partially-true	nit	weak	false	YES	true	minor	good	false
FINDING_17	dyn-patch-extraction-output.txt	accepted	EXONERATE	partially-true		adequate	true	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_18	dyn-patch-extraction-output.txt	accepted	YES	true		adequate	true	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_19	dyn-patch-extraction-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_2	cursor-specialist-structure-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true	major	adequate	false	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_20	dyn-patch-extraction-output.txt	rejected	EXONERATE	true	nit	adequate	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_21	dyn-patch-extraction-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_22	dyn-patch-extraction-output.txt|dyn-artifact-contract-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	YES	true	nit	good	false
FINDING_23	dyn-artifact-contract-output.txt	accepted	YES	true	minor	adequate	false	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_24	dyn-artifact-contract-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_25	dyn-artifact-contract-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_26	dyn-artifact-contract-output.txt	rejected	EXONERATE	partially-true	nit	adequate	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_27	dyn-artifact-contract-output.txt|dyn-tier4-state-machine-output.txt	accepted	EXONERATE	true	nit	adequate	false	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_28	dyn-tier4-state-machine-output.txt	accepted	YES	true	nit	adequate	false	EXONERATE	true	nit	weak	false	YES	true	nit	adequate	false
FINDING_29	dyn-tier4-state-machine-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_3	cursor-specialist-structure-output.txt|cursor-specialist-plan-fidelity-output.txt	exonerated	YES	partially-true	minor	adequate	false	EXONERATE	partially-true	nit	weak	false	EXONERATE	true	minor	adequate	false
FINDING_4	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	major	adequate	false	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_5	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	major	adequate	false	YES	true	minor	adequate	false	EXONERATE	partially-true	minor	adequate	false
FINDING_6	cursor-specialist-structure-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	minor	good	false
FINDING_7	cursor-specialist-structure-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	nit	good	false	YES	true	nit	adequate	false	YES	true	nit	good	false
FINDING_8	cursor-specialist-structure-output.txt	accepted	YES	partially-true	nit	adequate	false	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_9	cursor-specialist-correctness-output.txt|cursor-specialist-security-output.txt	accepted	YES	true		adequate	true	YES	true	major	adequate	false	EXONERATE	true	minor	adequate	false
